year,trial_name,trial_type,plot_width,plot_length,plant_date,harvest_date,location,accession_name,plot_name,cross_year,rep_number,plot_number,check_test,notes,obs_DM_gravity,obs_yield_ha
2019,201995BCPRC_cere,PRC,4,4,2019-June-07,2020-March-10,Cerete,GM9296-1,201995BCPRC_cere_rep1_GM9296-1_22,2013,1,22,test,TZMRK180001_1-1,31.35216049,10.04166667
2019,201995BCPRC_cere,PRC,4,4,2019-June-07,2020-March-10,Cerete,GM9297-1,201995BCPRC_cere_rep1_GM9297-1_19,2013,1,19,test,TZMRK180001_1-1,28.06661238,35.20833333
2019,201995BCPRC_cere,PRC,4,4,2019-June-07,2020-March-10,Cerete,GM9302-14,201995BCPRC_cere_rep1_GM9302-14_27,2013,1,27,test,TZMRK180001_1-1,27.34143731,23.25
2019,201995BCPRC_cere,PRC,4,4,2019-June-07,2020-March-10,Cerete,GM9302-3,201995BCPRC_cere_rep1_GM9302-3_20,2013,1,20,test,TZMRK180001_1-1,29.18213115,38
2019,201995BCPRC_cere,PRC,4,4,2019-June-07,2020-March-10,Cerete,GM9308-1,201995BCPRC_cere_rep1_GM9308-1_21,2013,1,21,test,TZMRK180001_1-1,31.57908136,15.125
2019,201995BCPRC_cere,PRC,4,4,2019-June-07,2020-March-10,Cerete,GM9315-1,201995BCPRC_cere_rep1_GM9315-1_23,2013,1,23,test,TZMRK180001_1-1,28.90707736,14.41666667
2019,201995BCPRC_cere,PRC,4,4,2019-June-07,2020-March-10,Cerete,GM9342-20,201995BCPRC_cere_rep1_GM9342-20_26,2013,1,26,test,TZMRK180001_1-1,30.71361186,25.375
2019,201995BCPRC_cere,PRC,4,4,2019-June-07,2020-March-10,Cerete,GM9342-29,201995BCPRC_cere_rep1_GM9342-29_18,2013,1,18,test,TZMRK180001_1-1,30.17411765,34.95833333
2019,201995BCPRC_cere,PRC,4,4,2019-June-07,2020-March-10,Cerete,GM9353-95,201995BCPRC_cere_rep1_GM9353-95_24,2013,1,24,test,TZMRK180001_1-1,30.84676301,20.58333333
2019,201995BCPRC_cere,PRC,4,4,2019-June-07,2020-March-10,Cerete,GM9359-20,201995BCPRC_cere_rep1_GM9359-20_28,2013,1,28,test,TZMRK180001_1-1,31.20305263,20.41666667
2019,201995BCPRC_cere,PRC,4,4,2019-June-07,2020-March-10,Cerete,GM9369-74,201995BCPRC_cere_rep1_GM9369-74_29,2013,1,29,test,TZMRK180001_1-1,30.73386076,29.04166667
2019,201995BCPRC_cere,PRC,4,4,2019-June-07,2020-March-10,Cerete,GM9370-1,201995BCPRC_cere_rep1_GM9370-1_30,2013,1,30,test,TZMRK180001_1-1,26.72377622,15.54166667
2019,201995BCPRC_cere,PRC,4,4,2019-June-07,2020-March-10,Cerete,GM9295-1,201995BCPRC_cere_rep2_GM9295-1_36,2013,2,36,test,TZMRK180001_1-1,32.34631373,16.58333333
2019,201995BCPRC_cere,PRC,4,4,2019-June-07,2020-March-10,Cerete,GM9296-1,201995BCPRC_cere_rep2_GM9296-1_68,2013,2,68,test,TZMRK180001_1-1,35.51,16.54166667
2019,201995BCPRC_cere,PRC,4,4,2019-June-07,2020-March-10,Cerete,GM9297-1,201995BCPRC_cere_rep2_GM9297-1_41,2013,2,41,test,TZMRK180001_1-1,30.59727273,13.41666667
2019,201995BCPRC_cere,PRC,4,4,2019-June-07,2020-March-10,Cerete,GM9302-14,201995BCPRC_cere_rep2_GM9302-14_42,2013,2,42,test,TZMRK180001_1-1,29.35072202,14.29166667
2019,201995BCPRC_cere,PRC,4,4,2019-June-07,2020-March-10,Cerete,GM9302-3,201995BCPRC_cere_rep2_GM9302-3_38,2013,2,38,test,TZMRK180001_1-1,32.30423729,19.79166667
2019,201995BCPRC_cere,PRC,4,4,2019-June-07,2020-March-10,Cerete,GM9308-1,201995BCPRC_cere_rep2_GM9308-1_56,2013,2,56,test,TZMRK180001_1-1,32.46958904,16.95833333
2019,201995BCPRC_cere,PRC,4,4,2019-June-07,2020-March-10,Cerete,GM9315-1,201995BCPRC_cere_rep2_GM9315-1_53,2013,2,53,test,TZMRK180001_1-1,29.35072202,8.125
2019,201995BCPRC_cere,PRC,4,4,2019-June-07,2020-March-10,Cerete,GM9342-20,201995BCPRC_cere_rep2_GM9342-20_44,2013,2,44,test,TZMRK180001_1-1,25.12605634,11.75
2019,201995BCPRC_cere,PRC,4,4,2019-June-07,2020-March-10,Cerete,GM9342-29,201995BCPRC_cere_rep2_GM9342-29_50,2013,2,50,test,TZMRK180001_1-1,31.046875,15.29166667
2019,201995BCPRC_cere,PRC,4,4,2019-June-07,2020-March-10,Cerete,GM9353-95,201995BCPRC_cere_rep2_GM9353-95_59,2013,2,59,test,TZMRK180001_1-1,30.59727273,24.58333333
2019,201995BCPRC_cere,PRC,4,4,2019-June-07,2020-March-10,Cerete,GM9359-20,201995BCPRC_cere_rep2_GM9359-20_48,2013,2,48,test,TZMRK180001_1-1,27.51428571,26.875
2019,201995BCPRC_cere,PRC,4,4,2019-June-07,2020-March-10,Cerete,GM9369-74,201995BCPRC_cere_rep2_GM9369-74_47,2013,2,47,test,TZMRK180001_1-1,33.57394984,28.29166667
2019,201995BCPRC_cere,PRC,4,4,2019-June-07,2020-March-10,Cerete,GM9370-1,201995BCPRC_cere_rep2_GM9370-1_61,2013,2,61,test,TZMRK180001_1-1,24.25711864,15.41666667
2019,201995BCPRC_cere,PRC,4,4,2019-June-07,2020-March-10,Cerete,GM9295-1,201995BCPRC_cere_rep3_GM9295-1_87,2013,3,87,test,TZMRK180001_1-1,36.32779661,14.58333333
2019,201995BCPRC_cere,PRC,4,4,2019-June-07,2020-March-10,Cerete,GM9296-1,201995BCPRC_cere_rep3_GM9296-1_82,2013,3,82,test,TZMRK180001_1-1,31.52548387,6.666666667
2019,201995BCPRC_cere,PRC,4,4,2019-June-07,2020-March-10,Cerete,GM9297-1,201995BCPRC_cere_rep3_GM9297-1_97,2013,3,97,test,TZMRK180001_1-1,32.92068323,16.875
2019,201995BCPRC_cere,PRC,4,4,2019-June-07,2020-March-10,Cerete,GM9302-14,201995BCPRC_cere_rep3_GM9302-14_73,2013,3,73,test,TZMRK180001_1-1,26.06501832,39.20833333
2019,201995BCPRC_cere,PRC,4,4,2019-June-07,2020-March-10,Cerete,GM9302-3,201995BCPRC_cere_rep3_GM9302-3_76,2013,3,76,test,TZMRK180001_1-1,29.49055944,25.54166667
2019,201995BCPRC_cere,PRC,4,4,2019-June-07,2020-March-10,Cerete,GM9308-1,201995BCPRC_cere_rep3_GM9308-1_92,2013,3,92,test,TZMRK180001_1-1,29.49055944,18.375
2019,201995BCPRC_cere,PRC,4,4,2019-June-07,2020-March-10,Cerete,GM9315-1,201995BCPRC_cere_rep3_GM9315-1_98,2013,3,98,test,TZMRK180001_1-1,31.28238095,8.75
2019,201995BCPRC_cere,PRC,4,4,2019-June-07,2020-March-10,Cerete,GM9342-20,201995BCPRC_cere_rep3_GM9342-20_100,2013,3,100,test,TZMRK180001_1-1,29.47201117,28.70833333
2019,201995BCPRC_cere,PRC,4,4,2019-June-07,2020-March-10,Cerete,GM9342-29,201995BCPRC_cere_rep3_GM9342-29_83,2013,3,83,test,TZMRK180001_1-1,32.32374545,26.45833333
2019,201995BCPRC_cere,PRC,4,4,2019-June-07,2020-March-10,Cerete,GM9353-95,201995BCPRC_cere_rep3_GM9353-95_101,2013,3,101,test,TZMRK180001_1-1,28.03402299,16.125
2019,201995BCPRC_cere,PRC,4,4,2019-June-07,2020-March-10,Cerete,GM9359-20,201995BCPRC_cere_rep3_GM9359-20_75,2013,3,75,test,TZMRK180001_1-1,31.98161512,21.75
2019,201995BCPRC_cere,PRC,4,4,2019-June-07,2020-March-10,Cerete,GM9369-74,201995BCPRC_cere_rep3_GM9369-74_80,2013,3,80,test,TZMRK180001_1-1,29.97173913,19.45833333
2019,201995BCPRC_cere,PRC,4,4,2019-June-07,2020-March-10,Cerete,GM9370-1,201995BCPRC_cere_rep3_GM9370-1_77,2013,3,77,test,TZMRK180001_1-1,20.96969925,18.41666667
2019,201999BCEAR_cere,EAR,4,4,2019-May-06,2020-March-17,Cerete,SM4289-111,201999BCEAR_cere_rep1_SM4289-111_1,2013,1,1,test,TZMRK180001_1-1,33.025125,22.8125
2019,201999BCEAR_cere,EAR,4,4,2019-May-06,2020-March-17,Cerete,SM4289-129,201999BCEAR_cere_rep1_SM4289-129_2,2013,1,2,test,TZMRK180001_1-1,28.46957746,24.5
2019,201999BCEAR_cere,EAR,4,4,2019-May-06,2020-March-17,Cerete,SM4289-133,201999BCEAR_cere_rep1_SM4289-133_3,2013,1,3,test,TZMRK180001_1-1,30.11121622,11.125
2019,201999BCEAR_cere,EAR,4,4,2019-May-06,2020-March-17,Cerete,SM4289-140,201999BCEAR_cere_rep1_SM4289-140_4,2013,1,4,test,TZMRK180001_1-1,34.57946429,21.35416667
2019,201999BCEAR_cere,EAR,4,4,2019-May-06,2020-March-17,Cerete,SM4289-156,201999BCEAR_cere_rep1_SM4289-156_5,2013,1,5,test,TZMRK180001_1-1,31.3090106,9.895833333
2019,201999BCEAR_cere,EAR,4,4,2019-May-06,2020-March-17,Cerete,SM4289-179,201999BCEAR_cere_rep1_SM4289-179_6,2013,1,6,test,TZMRK180001_1-1,34.55898551,39.89583333
2019,201999BCEAR_cere,EAR,4,4,2019-May-06,2020-March-17,Cerete,SM4290-100,201999BCEAR_cere_rep1_SM4290-100_10,2013,1,10,test,TZMRK180001_1-1,28.95577181,13.91666667
2019,201999BCEAR_cere,EAR,4,4,2019-May-06,2020-March-17,Cerete,SM4290-27,201999BCEAR_cere_rep1_SM4290-27_8,2013,1,8,test,TZMRK180001_1-1,30.90557143,40.29166667
2019,201999BCEAR_cere,EAR,4,4,2019-May-06,2020-March-17,Cerete,SM4290-5,201999BCEAR_cere_rep1_SM4290-5_7,2013,1,7,test,TZMRK180001_1-1,30.32235669,56.60416667
2019,201999BCEAR_cere,EAR,4,4,2019-May-06,2020-March-17,Cerete,SM4290-72,201999BCEAR_cere_rep1_SM4290-72_9,2013,1,9,test,TZMRK180001_1-1,26.2264557,15.5
2019,201999BCEAR_cere,EAR,4,4,2019-May-06,2020-March-17,Cerete,SM4291-1,201999BCEAR_cere_rep1_SM4291-1_11,2013,1,11,test,TZMRK180001_1-1,35.32865772,21.45833333
2019,201999BCEAR_cere,EAR,4,4,2019-May-06,2020-March-17,Cerete,SM4291-30,201999BCEAR_cere_rep1_SM4291-30_12,2013,1,12,test,TZMRK180001_1-1,31.22737226,10.875
2019,201999BCEAR_cere,EAR,4,4,2019-May-06,2020-March-17,Cerete,SM4292-11,201999BCEAR_cere_rep1_SM4292-11_13,2013,1,13,test,TZMRK180001_1-1,35.24126582,14.41666667
2019,201999BCEAR_cere,EAR,4,4,2019-May-06,2020-March-17,Cerete,SM4299-6,201999BCEAR_cere_rep1_SM4299-6_14,2013,1,14,test,TZMRK180001_1-1,34.96674074,22.29166667
2019,201999BCEAR_cere,EAR,4,4,2019-May-06,2020-March-17,Cerete,SM4317-52,201999BCEAR_cere_rep1_SM4317-52_15,2013,1,15,test,TZMRK180001_1-1,37.31133333,29.41666667
2019,201999BCEAR_cere,EAR,4,4,2019-May-06,2020-March-17,Cerete,SM4319-12,201999BCEAR_cere_rep1_SM4319-12_16,2013,1,16,test,TZMRK180001_1-1,33.66514706,15.75
2019,201999BCEAR_cere,EAR,4,4,2019-May-06,2020-March-17,Cerete,SM4320-56,201999BCEAR_cere_rep1_SM4320-56_17,2013,1,17,test,TZMRK180001_1-1,31.38561644,35.04166667
2019,201999BCEAR_cere,EAR,4,4,2019-May-06,2020-March-17,Cerete,SM4289-111,201999BCEAR_cere_rep2_SM4289-111_37,2013,2,37,test,TZMRK180001_1-1,28.98875776,12.45833333
2019,201999BCEAR_cere,EAR,4,4,2019-May-06,2020-March-17,Cerete,SM4289-129,201999BCEAR_cere_rep2_SM4289-129_23,2013,2,23,test,TZMRK180001_1-1,34.51217687,14.83333333
2019,201999BCEAR_cere,EAR,4,4,2019-May-06,2020-March-17,Cerete,SM4289-133,201999BCEAR_cere_rep2_SM4289-133_42,2013,2,42,test,TZMRK180001_1-1,32.82292818,25.20833333
2019,201999BCEAR_cere,EAR,4,4,2019-May-06,2020-March-17,Cerete,SM4289-140,201999BCEAR_cere_rep2_SM4289-140_31,2013,2,31,test,TZMRK180001_1-1,34.42697842,19.45833333
2019,201999BCEAR_cere,EAR,4,4,2019-May-06,2020-March-17,Cerete,SM4289-156,201999BCEAR_cere_rep2_SM4289-156_38,2013,2,38,test,TZMRK180001_1-1,33.67317241,10.29166667
2019,201999BCEAR_cere,EAR,4,4,2019-May-06,2020-March-17,Cerete,SM4289-179,201999BCEAR_cere_rep2_SM4289-179_24,2013,2,24,test,TZMRK180001_1-1,36.13903704,27.125
2019,201999BCEAR_cere,EAR,4,4,2019-May-06,2020-March-17,Cerete,SM4290-100,201999BCEAR_cere_rep2_SM4290-100_29,2013,2,29,test,TZMRK180001_1-1,30.39882759,28.54166667
2019,201999BCEAR_cere,EAR,4,4,2019-May-06,2020-March-17,Cerete,SM4290-27,201999BCEAR_cere_rep2_SM4290-27_41,2013,2,41,test,TZMRK180001_1-1,32.8106993,24.70833333
2019,201999BCEAR_cere,EAR,4,4,2019-May-06,2020-March-17,Cerete,SM4290-5,201999BCEAR_cere_rep2_SM4290-5_26,2013,2,26,test,TZMRK180001_1-1,30.20578231,16.25
2019,201999BCEAR_cere,EAR,4,4,2019-May-06,2020-March-17,Cerete,SM4290-72,201999BCEAR_cere_rep2_SM4290-72_32,2013,2,32,test,TZMRK180001_1-1,32.44179487,5.583333333
2019,201999BCEAR_cere,EAR,4,4,2019-May-06,2020-March-17,Cerete,SM4291-1,201999BCEAR_cere_rep2_SM4291-1_30,2013,2,30,test,TZMRK180001_1-1,33.53773723,26.375
2019,201999BCEAR_cere,EAR,4,4,2019-May-06,2020-March-17,Cerete,SM4291-30,201999BCEAR_cere_rep2_SM4291-30_22,2013,2,22,test,TZMRK180001_1-1,34.43387879,23.04166667
2019,201999BCEAR_cere,EAR,4,4,2019-May-06,2020-March-17,Cerete,SM4292-11,201999BCEAR_cere_rep2_SM4292-11_39,2013,2,39,test,TZMRK180001_1-1,32.12441341,21.83333333
2019,201999BCEAR_cere,EAR,4,4,2019-May-06,2020-March-17,Cerete,SM4299-6,201999BCEAR_cere_rep2_SM4299-6_40,2013,2,40,test,TZMRK180001_1-1,32.51557576,24
2019,201999BCEAR_cere,EAR,4,4,2019-May-06,2020-March-17,Cerete,SM4317-52,201999BCEAR_cere_rep2_SM4317-52_36,2013,2,36,test,TZMRK180001_1-1,34.02735099,11.58333333
2019,201999BCEAR_cere,EAR,4,4,2019-May-06,2020-March-17,Cerete,SM4319-12,201999BCEAR_cere_rep2_SM4319-12_34,2013,2,34,test,TZMRK180001_1-1,32.8106993,12.125
2019,201999BCEAR_cere,EAR,4,4,2019-May-06,2020-March-17,Cerete,SM4320-56,201999BCEAR_cere_rep2_SM4320-56_35,2013,2,35,test,TZMRK180001_1-1,30.83184783,29.45833333
2018,201844BCEPR_pita,201844BCEPR_pita,2,4,2018-May-21,2019-May-13,"Pitalito. Atlantico, Colombia",SM4352-14,201844BCEPR_pita_rep1_SM4352-14_18,2014,1,18,test,TZMRK180001_1-1,NA,NA
2018,201844BCEPR_pita,201844BCEPR_pita,2,4,2018-May-21,2019-May-13,"Pitalito. Atlantico, Colombia",SM4354-18,201844BCEPR_pita_rep1_SM4354-18_20,2014,1,20,test,TZMRK180001_1-1,NA,NA
2018,201844BCEPR_pita,201844BCEPR_pita,2,4,2018-May-21,2019-May-13,"Pitalito. Atlantico, Colombia",SM4354-23,201844BCEPR_pita_rep1_SM4354-23_12,2014,1,12,test,TZMRK180001_1-1,NA,NA
2018,201844BCEPR_pita,201844BCEPR_pita,2,4,2018-May-21,2019-May-13,"Pitalito. Atlantico, Colombia",SM4355-12,201844BCEPR_pita_rep1_SM4355-12_27,2014,1,27,test,TZMRK180001_1-1,NA,NA
2018,201844BCEPR_pita,201844BCEPR_pita,2,4,2018-May-21,2019-May-13,"Pitalito. Atlantico, Colombia",SM4357-2,201844BCEPR_pita_rep1_SM4357-2_15,2014,1,15,test,TZMRK180001_1-1,NA,NA
2018,201844BCEPR_pita,201844BCEPR_pita,2,4,2018-May-21,2019-May-13,"Pitalito. Atlantico, Colombia",SM4368-30,201844BCEPR_pita_rep1_SM4368-30_10,2014,1,10,test,TZMRK180001_1-1,NA,NA
2018,201844BCEPR_pita,201844BCEPR_pita,2,4,2018-May-21,2019-May-13,"Pitalito. Atlantico, Colombia",SM4371-25,201844BCEPR_pita_rep1_SM4371-25_29,2014,1,29,test,TZMRK180001_1-1,NA,NA
2018,201844BCEPR_pita,201844BCEPR_pita,2,4,2018-May-21,2019-May-13,"Pitalito. Atlantico, Colombia",SM4376-3,201844BCEPR_pita_rep1_SM4376-3_9,2014,1,9,test,TZMRK180001_1-1,19.77517,NA
2018,201844BCEPR_pita,201844BCEPR_pita,2,4,2018-May-21,2019-May-13,"Pitalito. Atlantico, Colombia",SM4392-3,201844BCEPR_pita_rep1_SM4392-3_28,2014,1,28,test,TZMRK180001_1-1,NA,NA
2018,201844BCEPR_pita,201844BCEPR_pita,2,4,2018-May-21,2019-May-13,"Pitalito. Atlantico, Colombia",SM4421-22,201844BCEPR_pita_rep1_SM4421-22_21,2014,1,21,test,TZMRK180001_1-1,NA,NA
2018,201844BCEPR_pita,201844BCEPR_pita,2,4,2018-May-21,2019-May-13,"Pitalito. Atlantico, Colombia",SM4421-37,201844BCEPR_pita_rep1_SM4421-37_1,2014,1,1,test,TZMRK180001_1-1,NA,NA
2018,201844BCEPR_pita,201844BCEPR_pita,2,4,2018-May-21,2019-May-13,"Pitalito. Atlantico, Colombia",SM4423-1,201844BCEPR_pita_rep1_SM4423-1_5,2014,1,5,test,TZMRK180001_1-1,21.449379,NA
2018,201844BCEPR_pita,201844BCEPR_pita,2,4,2018-May-21,2019-May-13,"Pitalito. Atlantico, Colombia",SM4433-12,201844BCEPR_pita_rep1_SM4433-12_3,2014,1,3,test,TZMRK180001_1-1,NA,NA
2018,201844BCEPR_pita,201844BCEPR_pita,2,4,2018-May-21,2019-May-13,"Pitalito. Atlantico, Colombia",SM4463-2,201844BCEPR_pita_rep1_SM4463-2_14,2014,1,14,test,TZMRK180001_1-1,24.566641,NA
2018,201844BCEPR_pita,201844BCEPR_pita,2,4,2018-May-21,2019-May-13,"Pitalito. Atlantico, Colombia",SM4471-21,201844BCEPR_pita_rep1_SM4471-21_19,2014,1,19,test,TZMRK180001_1-1,NA,NA
2018,201844BCEPR_pita,201844BCEPR_pita,2,4,2018-May-21,2019-May-13,"Pitalito. Atlantico, Colombia",SM4471-25,201844BCEPR_pita_rep1_SM4471-25_32,2014,1,32,test,TZMRK180001_1-1,26.560185,NA
2018,201844BCEPR_pita,201844BCEPR_pita,2,4,2018-May-21,2019-May-13,"Pitalito. Atlantico, Colombia",SM4471-38,201844BCEPR_pita_rep1_SM4471-38_16,2014,1,16,test,TZMRK180001_1-1,NA,NA
2018,201844BCEPR_pita,201844BCEPR_pita,2,4,2018-May-21,2019-May-13,"Pitalito. Atlantico, Colombia",SM4471-44,201844BCEPR_pita_rep1_SM4471-44_8,2014,1,8,test,TZMRK180001_1-1,23.412748,NA
2018,201844BCEPR_pita,201844BCEPR_pita,2,4,2018-May-21,2019-May-13,"Pitalito. Atlantico, Colombia",SM4471-64,201844BCEPR_pita_rep1_SM4471-64_2,2014,1,2,test,TZMRK180001_1-1,NA,NA
2018,201844BCEPR_pita,201844BCEPR_pita,2,4,2018-May-21,2019-May-13,"Pitalito. Atlantico, Colombia",SM4472-21,201844BCEPR_pita_rep1_SM4472-21_23,2014,1,23,test,TZMRK180001_1-1,NA,NA
2018,201844BCEPR_pita,201844BCEPR_pita,2,4,2018-May-21,2019-May-13,"Pitalito. Atlantico, Colombia",SM4472-3,201844BCEPR_pita_rep1_SM4472-3_24,2014,1,24,test,TZMRK180001_1-1,NA,NA
2018,201844BCEPR_pita,201844BCEPR_pita,2,4,2018-May-21,2019-May-13,"Pitalito. Atlantico, Colombia",SM4479-41,201844BCEPR_pita_rep1_SM4479-41_6,2014,1,6,test,TZMRK180001_1-1,20.586368,NA
2018,201844BCEPR_pita,201844BCEPR_pita,2,4,2018-May-21,2019-May-13,"Pitalito. Atlantico, Colombia",SM4480-33,201844BCEPR_pita_rep1_SM4480-33_31,2014,1,31,test,TZMRK180001_1-1,23.085849,NA
2018,201844BCEPR_pita,201844BCEPR_pita,2,4,2018-May-21,2019-May-13,"Pitalito. Atlantico, Colombia",SM4483-10,201844BCEPR_pita_rep1_SM4483-10_7,2014,1,7,test,TZMRK180001_1-1,NA,NA
2018,201844BCEPR_pita,201844BCEPR_pita,2,4,2018-May-21,2019-May-13,"Pitalito. Atlantico, Colombia",SM4483-1,201844BCEPR_pita_rep1_SM4483-1_11,2014,1,11,test,TZMRK180001_1-1,NA,NA
2018,201844BCEPR_pita,201844BCEPR_pita,2,4,2018-May-21,2019-May-13,"Pitalito. Atlantico, Colombia",SM4483-2,201844BCEPR_pita_rep1_SM4483-2_17,2014,1,17,test,TZMRK180001_1-1,NA,NA
2018,201844BCEPR_pita,201844BCEPR_pita,2,4,2018-May-21,2019-May-13,"Pitalito. Atlantico, Colombia",SM4487-7,201844BCEPR_pita_rep1_SM4487-7_22,2014,1,22,test,TZMRK180001_1-1,NA,NA
2018,201844BCEPR_pita,201844BCEPR_pita,2,4,2018-May-21,2019-May-13,"Pitalito. Atlantico, Colombia",SM4489-25,201844BCEPR_pita_rep1_SM4489-25_30,2014,1,30,test,TZMRK180001_1-1,18.586314,NA
2018,201844BCEPR_pita,201844BCEPR_pita,2,4,2018-May-21,2019-May-13,"Pitalito. Atlantico, Colombia",SM4503-13,201844BCEPR_pita_rep1_SM4503-13_25,2014,1,25,test,TZMRK180001_1-1,NA,NA
2018,201844BCEPR_pita,201844BCEPR_pita,2,4,2018-May-21,2019-May-13,"Pitalito. Atlantico, Colombia",SM4507-9,201844BCEPR_pita_rep1_SM4507-9_26,2014,1,26,test,TZMRK180001_1-1,25.766843,NA
2018,201844BCEPR_pita,201844BCEPR_pita,2,4,2018-May-21,2019-May-13,"Pitalito. Atlantico, Colombia",SM4352-14,201844BCEPR_pita_rep2_SM4352-14_48,2014,2,48,test,TZMRK180001_1-1,22.105695,NA
2018,201844BCEPR_pita,201844BCEPR_pita,2,4,2018-May-21,2019-May-13,"Pitalito. Atlantico, Colombia",SM4354-18,201844BCEPR_pita_rep2_SM4354-18_66,2014,2,66,test,TZMRK180001_1-1,19.932541,NA
2018,201844BCEPR_pita,201844BCEPR_pita,2,4,2018-May-21,2019-May-13,"Pitalito. Atlantico, Colombia",SM4354-23,201844BCEPR_pita_rep2_SM4354-23_52,2014,2,52,test,TZMRK180001_1-1,NA,NA
2018,201844BCEPR_pita,201844BCEPR_pita,2,4,2018-May-21,2019-May-13,"Pitalito. Atlantico, Colombia",SM4355-12,201844BCEPR_pita_rep2_SM4355-12_60,2014,2,60,test,TZMRK180001_1-1,NA,NA
2018,201844BCEPR_pita,201844BCEPR_pita,2,4,2018-May-21,2019-May-13,"Pitalito. Atlantico, Colombia",SM4357-2,201844BCEPR_pita_rep2_SM4357-2_43,2014,2,43,test,TZMRK180001_1-1,22.091463,NA
2018,201844BCEPR_pita,201844BCEPR_pita,2,4,2018-May-21,2019-May-13,"Pitalito. Atlantico, Colombia",SM4368-30,201844BCEPR_pita_rep2_SM4368-30_65,2014,2,65,test,TZMRK180001_1-1,NA,NA
2018,201844BCEPR_pita,201844BCEPR_pita,2,4,2018-May-21,2019-May-13,"Pitalito. Atlantico, Colombia",SM4371-25,201844BCEPR_pita_rep2_SM4371-25_59,2014,2,59,test,TZMRK180001_1-1,NA,NA
2018,201844BCEPR_pita,201844BCEPR_pita,2,4,2018-May-21,2019-May-13,"Pitalito. Atlantico, Colombia",SM4376-3,201844BCEPR_pita_rep2_SM4376-3_44,2014,2,44,test,TZMRK180001_1-1,21.496539,NA
2018,201844BCEPR_pita,201844BCEPR_pita,2,4,2018-May-21,2019-May-13,"Pitalito. Atlantico, Colombia",SM4392-3,201844BCEPR_pita_rep2_SM4392-3_37,2014,2,37,test,TZMRK180001_1-1,NA,NA
2018,201844BCEPR_pita,201844BCEPR_pita,2,4,2018-May-21,2019-May-13,"Pitalito. Atlantico, Colombia",SM4421-22,201844BCEPR_pita_rep2_SM4421-22_46,2014,2,46,test,TZMRK180001_1-1,24.251142,NA
2018,201844BCEPR_pita,201844BCEPR_pita,2,4,2018-May-21,2019-May-13,"Pitalito. Atlantico, Colombia",SM4421-37,201844BCEPR_pita_rep2_SM4421-37_42,2014,2,42,test,TZMRK180001_1-1,NA,NA
2018,201844BCEPR_pita,201844BCEPR_pita,2,4,2018-May-21,2019-May-13,"Pitalito. Atlantico, Colombia",SM4423-1,201844BCEPR_pita_rep2_SM4423-1_69,2014,2,69,test,TZMRK180001_1-1,NA,NA
2018,201844BCEPR_pita,201844BCEPR_pita,2,4,2018-May-21,2019-May-13,"Pitalito. Atlantico, Colombia",SM4433-12,201844BCEPR_pita_rep2_SM4433-12_70,2014,2,70,test,TZMRK180001_1-1,NA,NA
2018,201844BCEPR_pita,201844BCEPR_pita,2,4,2018-May-21,2019-May-13,"Pitalito. Atlantico, Colombia",SM4463-2,201844BCEPR_pita_rep2_SM4463-2_47,2014,2,47,test,TZMRK180001_1-1,24.213378,NA
2018,201844BCEPR_pita,201844BCEPR_pita,2,4,2018-May-21,2019-May-13,"Pitalito. Atlantico, Colombia",SM4471-21,201844BCEPR_pita_rep2_SM4471-21_54,2014,2,54,test,TZMRK180001_1-1,NA,NA
2018,201844BCEPR_pita,201844BCEPR_pita,2,4,2018-May-21,2019-May-13,"Pitalito. Atlantico, Colombia",SM4471-25,201844BCEPR_pita_rep2_SM4471-25_63,2014,2,63,test,TZMRK180001_1-1,25.285628,NA
2018,201844BCEPR_pita,201844BCEPR_pita,2,4,2018-May-21,2019-May-13,"Pitalito. Atlantico, Colombia",SM4471-38,201844BCEPR_pita_rep2_SM4471-38_71,2014,2,71,test,TZMRK180001_1-1,NA,NA
2018,201844BCEPR_pita,201844BCEPR_pita,2,4,2018-May-21,2019-May-13,"Pitalito. Atlantico, Colombia",SM4471-44,201844BCEPR_pita_rep2_SM4471-44_72,2014,2,72,test,TZMRK180001_1-1,21.677991,NA
2018,201844BCEPR_pita,201844BCEPR_pita,2,4,2018-May-21,2019-May-13,"Pitalito. Atlantico, Colombia",SM4471-64,201844BCEPR_pita_rep2_SM4471-64_49,2014,2,49,test,TZMRK180001_1-1,25.463074,NA
2018,201844BCEPR_pita,201844BCEPR_pita,2,4,2018-May-21,2019-May-13,"Pitalito. Atlantico, Colombia",SM4472-21,201844BCEPR_pita_rep2_SM4472-21_64,2014,2,64,test,TZMRK180001_1-1,NA,NA
2018,201844BCEPR_pita,201844BCEPR_pita,2,4,2018-May-21,2019-May-13,"Pitalito. Atlantico, Colombia",SM4472-3,201844BCEPR_pita_rep2_SM4472-3_53,2014,2,53,test,TZMRK180001_1-1,NA,NA
2018,201844BCEPR_pita,201844BCEPR_pita,2,4,2018-May-21,2019-May-13,"Pitalito. Atlantico, Colombia",SM4479-41,201844BCEPR_pita_rep2_SM4479-41_41,2014,2,41,test,TZMRK180001_1-1,20.860082,NA
2018,201844BCEPR_pita,201844BCEPR_pita,2,4,2018-May-21,2019-May-13,"Pitalito. Atlantico, Colombia",SM4480-33,201844BCEPR_pita_rep2_SM4480-33_50,2014,2,50,test,TZMRK180001_1-1,22.861827,NA
