"Experiment","rep_number","accession_name","branch_number","year","plot_name","location"
"201545BCPRC_mala","1","SM3618-1",1,"2015","201545BCPRC_mala_rep1_SM3618-1_25","Malambo. Atlantico, Colombia"
"201545BCPRC_mala","1","SM3673-29",0,"2015","201545BCPRC_mala_rep1_SM3673-29_27","Malambo. Atlantico, Colombia"
"201545BCPRC_mala","1","SM3677-47",3,"2015","201545BCPRC_mala_rep1_SM3677-47_15","Malambo. Atlantico, Colombia"
"201545BCPRC_mala","1","SM3677-72",3,"2015","201545BCPRC_mala_rep1_SM3677-72_26","Malambo. Atlantico, Colombia"
"201545BCPRC_mala","1","SM3677-74",4,"2015","201545BCPRC_mala_rep1_SM3677-74_22","Malambo. Atlantico, Colombia"
"201545BCPRC_mala","1","SM3682-45",2,"2015","201545BCPRC_mala_rep1_SM3682-45_31","Malambo. Atlantico, Colombia"
"201545BCPRC_mala","1","SM3682-57",2,"2015","201545BCPRC_mala_rep1_SM3682-57_18","Malambo. Atlantico, Colombia"
"201545BCPRC_mala","1","SM3684-7",3,"2015","201545BCPRC_mala_rep1_SM3684-7_23","Malambo. Atlantico, Colombia"
"201545BCPRC_mala","1","SMB2446-2",0,"2015","201545BCPRC_mala_rep1_SMB2446-2_5","Malambo. Atlantico, Colombia"
"201545BCPRC_mala","1","TAI8",1,"2015","201545BCPRC_mala_rep1_TAI8_2","Malambo. Atlantico, Colombia"
"201545BCPRC_mala","2","CG1141-1",0,"2015","201545BCPRC_mala_rep2_CG1141-1_63","Malambo. Atlantico, Colombia"
"201545BCPRC_mala","2","CM4919-1",0,"2015","201545BCPRC_mala_rep2_CM4919-1_67","Malambo. Atlantico, Colombia"
"201545BCPRC_mala","2","GM3523-70",3,"2015","201545BCPRC_mala_rep2_GM3523-70_59","Malambo. Atlantico, Colombia"
"201545BCPRC_mala","2","GM3587-41",3,"2015","201545BCPRC_mala_rep2_GM3587-41_44","Malambo. Atlantico, Colombia"
"201545BCPRC_mala","2","GM3587-51",4,"2015","201545BCPRC_mala_rep2_GM3587-51_54","Malambo. Atlantico, Colombia"
"201545BCPRC_mala","2","GM3621-18",4,"2015","201545BCPRC_mala_rep2_GM3621-18_60","Malambo. Atlantico, Colombia"
"201545BCPRC_mala","2","GM3649-68",1,"2015","201545BCPRC_mala_rep2_GM3649-68_53","Malambo. Atlantico, Colombia"
"201545BCPRC_mala","2","GM3650-41",2,"2015","201545BCPRC_mala_rep2_GM3650-41_55","Malambo. Atlantico, Colombia"
"201545BCPRC_mala","2","GM3650-49",1,"2015","201545BCPRC_mala_rep2_GM3650-49_51","Malambo. Atlantico, Colombia"
"201545BCPRC_mala","2","GM3650-51",1,"2015","201545BCPRC_mala_rep2_GM3650-51_68","Malambo. Atlantico, Colombia"
"201545BCPRC_mala","2","GM3652-21",3,"2015","201545BCPRC_mala_rep2_GM3652-21_48","Malambo. Atlantico, Colombia"
"201545BCPRC_mala","2","GM3658-77",3,"2015","201545BCPRC_mala_rep2_GM3658-77_36","Malambo. Atlantico, Colombia"
"201545BCPRC_mala","2","GM3658-81",2,"2015","201545BCPRC_mala_rep2_GM3658-81_65","Malambo. Atlantico, Colombia"
"201545BCPRC_mala","2","GM3666-77",2,"2015","201545BCPRC_mala_rep2_GM3666-77_40","Malambo. Atlantico, Colombia"
"201545BCPRC_mala","2","GM3667-49",3,"2015","201545BCPRC_mala_rep2_GM3667-49_57","Malambo. Atlantico, Colombia"
"201545BCPRC_mala","2","GM3675-52",3,"2015","201545BCPRC_mala_rep2_GM3675-52_46","Malambo. Atlantico, Colombia"
"201545BCPRC_mala","2","GM3700-14",2,"2015","201545BCPRC_mala_rep2_GM3700-14_41","Malambo. Atlantico, Colombia"
"201545BCPRC_mala","2","GM4310-4",3,"2015","201545BCPRC_mala_rep2_GM4310-4_39","Malambo. Atlantico, Colombia"
"201545BCPRC_mala","2","GM4310-5",2,"2015","201545BCPRC_mala_rep2_GM4310-5_35","Malambo. Atlantico, Colombia"
"201545BCPRC_mala","2","SM3615-16",2,"2015","201545BCPRC_mala_rep2_SM3615-16_37","Malambo. Atlantico, Colombia"
"201545BCPRC_mala","2","SM3618-1",1,"2015","201545BCPRC_mala_rep2_SM3618-1_58","Malambo. Atlantico, Colombia"
"201545BCPRC_mala","2","SM3673-29",0,"2015","201545BCPRC_mala_rep2_SM3673-29_52","Malambo. Atlantico, Colombia"
"201545BCPRC_mala","2","SM3677-47",4,"2015","201545BCPRC_mala_rep2_SM3677-47_64","Malambo. Atlantico, Colombia"
"201545BCPRC_mala","2","SM3677-72",3,"2015","201545BCPRC_mala_rep2_SM3677-72_43","Malambo. Atlantico, Colombia"
"201545BCPRC_mala","2","SM3677-74",2,"2015","201545BCPRC_mala_rep2_SM3677-74_45","Malambo. Atlantico, Colombia"
"201545BCPRC_mala","2","SM3682-45",3,"2015","201545BCPRC_mala_rep2_SM3682-45_38","Malambo. Atlantico, Colombia"
"201545BCPRC_mala","2","SM3682-57",2,"2015","201545BCPRC_mala_rep2_SM3682-57_49","Malambo. Atlantico, Colombia"
"201545BCPRC_mala","2","SM3684-7",3,"2015","201545BCPRC_mala_rep2_SM3684-7_61","Malambo. Atlantico, Colombia"
"201545BCPRC_mala","2","SMB2446-2",0,"2015","201545BCPRC_mala_rep2_SMB2446-2_50","Malambo. Atlantico, Colombia"
"201545BCPRC_mala","2","TAI8",1,"2015","201545BCPRC_mala_rep2_TAI8_62","Malambo. Atlantico, Colombia"
"201546BCPRC_mala","1","AM900-14",2,"2015","201546BCPRC_mala_rep1_AM900-14_7","Malambo. Atlantico, Colombia"
"201546BCPRC_mala","1","AM907-57",2,"2015","201546BCPRC_mala_rep1_AM907-57_13","Malambo. Atlantico, Colombia"
"201546BCPRC_mala","1","CG1141-1",0,"2015","201546BCPRC_mala_rep1_CG1141-1_21","Malambo. Atlantico, Colombia"
"201546BCPRC_mala","1","CM4919-1",0,"2015","201546BCPRC_mala_rep1_CM4919-1_22","Malambo. Atlantico, Colombia"
"201546BCPRC_mala","1","GM3426-5",2,"2015","201546BCPRC_mala_rep1_GM3426-5_12","Malambo. Atlantico, Colombia"
"201546BCPRC_mala","1","GM3518-32",4,"2015","201546BCPRC_mala_rep1_GM3518-32_15","Malambo. Atlantico, Colombia"
"201546BCPRC_mala","1","GM3518-34",3,"2015","201546BCPRC_mala_rep1_GM3518-34_14","Malambo. Atlantico, Colombia"
"201546BCPRC_mala","1","GM3518-42",2,"2015","201546BCPRC_mala_rep1_GM3518-42_4","Malambo. Atlantico, Colombia"
"201546BCPRC_mala","1","GM3518-48",2,"2015","201546BCPRC_mala_rep1_GM3518-48_10","Malambo. Atlantico, Colombia"
"201546BCPRC_mala","1","GM3518-49",2,"2015","201546BCPRC_mala_rep1_GM3518-49_32","Malambo. Atlantico, Colombia"
"201546BCPRC_mala","1","GM3518-54",3,"2015","201546BCPRC_mala_rep1_GM3518-54_26","Malambo. Atlantico, Colombia"
"201546BCPRC_mala","1","GM3518-66",3,"2015","201546BCPRC_mala_rep1_GM3518-66_30","Malambo. Atlantico, Colombia"
"201546BCPRC_mala","1","GM3518-68",2,"2015","201546BCPRC_mala_rep1_GM3518-68_6","Malambo. Atlantico, Colombia"
"201546BCPRC_mala","1","GM3518-70",3,"2015","201546BCPRC_mala_rep1_GM3518-70_20","Malambo. Atlantico, Colombia"
"201546BCPRC_mala","1","GM3524-72",2,"2015","201546BCPRC_mala_rep1_GM3524-72_18","Malambo. Atlantico, Colombia"
"201546BCPRC_mala","1","GM3533-72",3,"2015","201546BCPRC_mala_rep1_GM3533-72_33","Malambo. Atlantico, Colombia"
"201546BCPRC_mala","1","GM3594-36",0,"2015","201546BCPRC_mala_rep1_GM3594-36_29","Malambo. Atlantico, Colombia"
"201546BCPRC_mala","1","GM3594-46",2,"2015","201546BCPRC_mala_rep1_GM3594-46_9","Malambo. Atlantico, Colombia"
"201546BCPRC_mala","1","GM3594-70",3,"2015","201546BCPRC_mala_rep1_GM3594-70_5","Malambo. Atlantico, Colombia"
"201546BCPRC_mala","1","GM3650-15",3,"2015","201546BCPRC_mala_rep1_GM3650-15_2","Malambo. Atlantico, Colombia"
"201546BCPRC_mala","1","GM3738-24",4,"2015","201546BCPRC_mala_rep1_GM3738-24_16","Malambo. Atlantico, Colombia"
"201546BCPRC_mala","1","SM3511-6",4,"2015","201546BCPRC_mala_rep1_SM3511-6_24","Malambo. Atlantico, Colombia"
"201546BCPRC_mala","1","SM3536-44",4,"2015","201546BCPRC_mala_rep1_SM3536-44_23","Malambo. Atlantico, Colombia"
"201546BCPRC_mala","1","SM3607-37",2,"2015","201546BCPRC_mala_rep1_SM3607-37_1","Malambo. Atlantico, Colombia"
"201546BCPRC_mala","1","SM3607-84",5,"2015","201546BCPRC_mala_rep1_SM3607-84_19","Malambo. Atlantico, Colombia"
"201546BCPRC_mala","1","SMB2446-2",0,"2015","201546BCPRC_mala_rep1_SMB2446-2_17","Malambo. Atlantico, Colombia"
"201546BCPRC_mala","1","TAI8",0,"2015","201546BCPRC_mala_rep1_TAI8_3","Malambo. Atlantico, Colombia"
"201546BCPRC_mala","2","AM900-14",4,"2015","201546BCPRC_mala_rep2_AM900-14_58","Malambo. Atlantico, Colombia"
"201546BCPRC_mala","2","AM907-57",4,"2015","201546BCPRC_mala_rep2_AM907-57_56","Malambo. Atlantico, Colombia"
"201546BCPRC_mala","2","CG1141-1",0,"2015","201546BCPRC_mala_rep2_CG1141-1_47","Malambo. Atlantico, Colombia"
"201546BCPRC_mala","2","CM4919-1",0,"2015","201546BCPRC_mala_rep2_CM4919-1_53","Malambo. Atlantico, Colombia"
"201546BCPRC_mala","2","GM3426-5",3,"2015","201546BCPRC_mala_rep2_GM3426-5_49","Malambo. Atlantico, Colombia"
"201546BCPRC_mala","2","GM3518-18",4,"2015","201546BCPRC_mala_rep2_GM3518-18_59","Malambo. Atlantico, Colombia"
"201546BCPRC_mala","2","GM3518-34",3,"2015","201546BCPRC_mala_rep2_GM3518-34_44","Malambo. Atlantico, Colombia"
"201546BCPRC_mala","2","GM3518-42",3,"2015","201546BCPRC_mala_rep2_GM3518-42_40","Malambo. Atlantico, Colombia"
"201546BCPRC_mala","2","GM3518-48",2,"2015","201546BCPRC_mala_rep2_GM3518-48_39","Malambo. Atlantico, Colombia"
"201546BCPRC_mala","2","GM3518-49",3,"2015","201546BCPRC_mala_rep2_GM3518-49_60","Malambo. Atlantico, Colombia"
"201546BCPRC_mala","2","GM3518-54",3,"2015","201546BCPRC_mala_rep2_GM3518-54_34","Malambo. Atlantico, Colombia"
"201546BCPRC_mala","2","GM3518-58",4,"2015","201546BCPRC_mala_rep2_GM3518-58_63","Malambo. Atlantico, Colombia"
"201546BCPRC_mala","2","GM3518-66",3,"2015","201546BCPRC_mala_rep2_GM3518-66_64","Malambo. Atlantico, Colombia"
"201546BCPRC_mala","2","GM3518-68",3,"2015","201546BCPRC_mala_rep2_GM3518-68_35","Malambo. Atlantico, Colombia"
"201546BCPRC_mala","2","GM3518-70",4,"2015","201546BCPRC_mala_rep2_GM3518-70_57","Malambo. Atlantico, Colombia"
"201546BCPRC_mala","2","GM3533-72",3,"2015","201546BCPRC_mala_rep2_GM3533-72_48","Malambo. Atlantico, Colombia"
"201546BCPRC_mala","2","GM3594-36",3,"2015","201546BCPRC_mala_rep2_GM3594-36_61","Malambo. Atlantico, Colombia"
"201546BCPRC_mala","2","GM3594-46",3,"2015","201546BCPRC_mala_rep2_GM3594-46_41","Malambo. Atlantico, Colombia"
"201546BCPRC_mala","2","GM3594-65",1,"2015","201546BCPRC_mala_rep2_GM3594-65_37","Malambo. Atlantico, Colombia"
"201546BCPRC_mala","2","GM3594-70",3,"2015","201546BCPRC_mala_rep2_GM3594-70_45","Malambo. Atlantico, Colombia"
"201546BCPRC_mala","2","GM3650-15",5,"2015","201546BCPRC_mala_rep2_GM3650-15_36","Malambo. Atlantico, Colombia"
"201546BCPRC_mala","2","GM3738-24",4,"2015","201546BCPRC_mala_rep2_GM3738-24_62","Malambo. Atlantico, Colombia"
"201546BCPRC_mala","2","SM3511-6",2,"2015","201546BCPRC_mala_rep2_SM3511-6_38","Malambo. Atlantico, Colombia"
"201546BCPRC_mala","2","SM3536-44",4,"2015","201546BCPRC_mala_rep2_SM3536-44_65","Malambo. Atlantico, Colombia"
"201546BCPRC_mala","2","SM3607-37",2,"2015","201546BCPRC_mala_rep2_SM3607-37_46","Malambo. Atlantico, Colombia"
"201546BCPRC_mala","2","SM3607-84",3,"2015","201546BCPRC_mala_rep2_SM3607-84_52","Malambo. Atlantico, Colombia"
"201546BCPRC_mala","2","SMB2446-2",0,"2015","201546BCPRC_mala_rep2_SMB2446-2_42","Malambo. Atlantico, Colombia"
"201546BCPRC_mala","2","TAI8",0,"2015","201546BCPRC_mala_rep2_TAI8_55","Malambo. Atlantico, Colombia"
"201741BCPRC_sgra","1","CG1141-1",0,"2017","201741BCPRC_sgra_rep1_CG1141-1_13","Sabanagrande, Atlantico, Colombia"
"201741BCPRC_sgra","1","CM4919-1",0,"2017","201741BCPRC_sgra_rep1_CM4919-1_12","Sabanagrande, Atlantico, Colombia"
"201741BCPRC_sgra","1","GM4543-2",4,"2017","201741BCPRC_sgra_rep1_GM4543-2_6","Sabanagrande, Atlantico, Colombia"
"201741BCPRC_sgra","1","GM5172-3",5,"2017","201741BCPRC_sgra_rep1_GM5172-3_8","Sabanagrande, Atlantico, Colombia"
"201741BCPRC_sgra","1","GM5176-2",5,"2017","201741BCPRC_sgra_rep1_GM5176-2_7","Sabanagrande, Atlantico, Colombia"
"201741BCPRC_sgra","1","GM5212-6",4,"2017","201741BCPRC_sgra_rep1_GM5212-6_10","Sabanagrande, Atlantico, Colombia"
"201741BCPRC_sgra","1","GM5309-31",4,"2017","201741BCPRC_sgra_rep1_GM5309-31_2","Sabanagrande, Atlantico, Colombia"
"201741BCPRC_sgra","1","GM8326-1",3,"2017","201741BCPRC_sgra_rep1_GM8326-1_3","Sabanagrande, Atlantico, Colombia"
"201741BCPRC_sgra","1","GM8326-6",3,"2017","201741BCPRC_sgra_rep1_GM8326-6_1","Sabanagrande, Atlantico, Colombia"
"201741BCPRC_sgra","1","SM3878-111",3,"2017","201741BCPRC_sgra_rep1_SM3878-111_5","Sabanagrande, Atlantico, Colombia"
"201741BCPRC_sgra","1","SM3882-18",4,"2017","201741BCPRC_sgra_rep1_SM3882-18_4","Sabanagrande, Atlantico, Colombia"
"201741BCPRC_sgra","1","SM3883-96",4,"2017","201741BCPRC_sgra_rep1_SM3883-96_9","Sabanagrande, Atlantico, Colombia"
"201741BCPRC_sgra","1","SMB2446-2",0,"2017","201741BCPRC_sgra_rep1_SMB2446-2_14","Sabanagrande, Atlantico, Colombia"
"201741BCPRC_sgra","1","TAI8",0,"2017","201741BCPRC_sgra_rep1_TAI8_11","Sabanagrande, Atlantico, Colombia"
"201741BCPRC_sgra","2","CG1141-1",0,"2017","201741BCPRC_sgra_rep2_CG1141-1_25","Sabanagrande, Atlantico, Colombia"
"201741BCPRC_sgra","2","CM4919-1",0,"2017","201741BCPRC_sgra_rep2_CM4919-1_23","Sabanagrande, Atlantico, Colombia"
"201741BCPRC_sgra","2","GM4543-2",5,"2017","201741BCPRC_sgra_rep2_GM4543-2_21","Sabanagrande, Atlantico, Colombia"
"201741BCPRC_sgra","2","GM5172-3",4,"2017","201741BCPRC_sgra_rep2_GM5172-3_17","Sabanagrande, Atlantico, Colombia"
"201741BCPRC_sgra","2","GM5176-2",6,"2017","201741BCPRC_sgra_rep2_GM5176-2_24","Sabanagrande, Atlantico, Colombia"
"201741BCPRC_sgra","2","GM5212-6",4,"2017","201741BCPRC_sgra_rep2_GM5212-6_15","Sabanagrande, Atlantico, Colombia"
"201741BCPRC_sgra","2","GM5309-31",4,"2017","201741BCPRC_sgra_rep2_GM5309-31_19","Sabanagrande, Atlantico, Colombia"
"201741BCPRC_sgra","2","GM8326-1",4,"2017","201741BCPRC_sgra_rep2_GM8326-1_28","Sabanagrande, Atlantico, Colombia"
"201741BCPRC_sgra","2","GM8326-6",3,"2017","201741BCPRC_sgra_rep2_GM8326-6_18","Sabanagrande, Atlantico, Colombia"
"201741BCPRC_sgra","2","SM3878-111",4,"2017","201741BCPRC_sgra_rep2_SM3878-111_27","Sabanagrande, Atlantico, Colombia"
"201741BCPRC_sgra","2","SM3882-18",4,"2017","201741BCPRC_sgra_rep2_SM3882-18_26","Sabanagrande, Atlantico, Colombia"
"201741BCPRC_sgra","2","SM3883-96",3,"2017","201741BCPRC_sgra_rep2_SM3883-96_22","Sabanagrande, Atlantico, Colombia"
"201741BCPRC_sgra","2","SMB2446-2",0,"2017","201741BCPRC_sgra_rep2_SMB2446-2_16","Sabanagrande, Atlantico, Colombia"
"201741BCPRC_sgra","2","TAI8",2,"2017","201741BCPRC_sgra_rep2_TAI8_20","Sabanagrande, Atlantico, Colombia"
"201741BCPRC_sgra","3","CG1141-1",0,"2017","201741BCPRC_sgra_rep3_CG1141-1_41","Sabanagrande, Atlantico, Colombia"
"201741BCPRC_sgra","3","CM4919-1",0,"2017","201741BCPRC_sgra_rep3_CM4919-1_36","Sabanagrande, Atlantico, Colombia"
"201741BCPRC_sgra","3","GM4543-2",5,"2017","201741BCPRC_sgra_rep3_GM4543-2_42","Sabanagrande, Atlantico, Colombia"
"201741BCPRC_sgra","3","GM5172-3",6,"2017","201741BCPRC_sgra_rep3_GM5172-3_30","Sabanagrande, Atlantico, Colombia"
"201741BCPRC_sgra","3","GM5176-2",4,"2017","201741BCPRC_sgra_rep3_GM5176-2_35","Sabanagrande, Atlantico, Colombia"
"201741BCPRC_sgra","3","GM5212-6",4,"2017","201741BCPRC_sgra_rep3_GM5212-6_38","Sabanagrande, Atlantico, Colombia"
"201741BCPRC_sgra","3","GM5309-31",5,"2017","201741BCPRC_sgra_rep3_GM5309-31_32","Sabanagrande, Atlantico, Colombia"
"201741BCPRC_sgra","3","GM8326-1",3,"2017","201741BCPRC_sgra_rep3_GM8326-1_39","Sabanagrande, Atlantico, Colombia"
"201741BCPRC_sgra","3","GM8326-6",4,"2017","201741BCPRC_sgra_rep3_GM8326-6_37","Sabanagrande, Atlantico, Colombia"
"201741BCPRC_sgra","3","SM3878-111",4,"2017","201741BCPRC_sgra_rep3_SM3878-111_33","Sabanagrande, Atlantico, Colombia"
"201741BCPRC_sgra","3","SM3882-18",3,"2017","201741BCPRC_sgra_rep3_SM3882-18_31","Sabanagrande, Atlantico, Colombia"
"201741BCPRC_sgra","3","SM3883-96",4,"2017","201741BCPRC_sgra_rep3_SM3883-96_29","Sabanagrande, Atlantico, Colombia"
"201741BCPRC_sgra","3","SMB2446-2",0,"2017","201741BCPRC_sgra_rep3_SMB2446-2_40","Sabanagrande, Atlantico, Colombia"
"201741BCPRC_sgra","3","TAI8",0,"2017","201741BCPRC_sgra_rep3_TAI8_34","Sabanagrande, Atlantico, Colombia"
"201745BCPRC_unio","1","CG1141-1",2,"2017","201745BCPRC_unio_rep1_CG1141-1_24","La Union. Sucre, Colombia"
"201745BCPRC_unio","1","CM4919-1",0,"2017","201745BCPRC_unio_rep1_CM4919-1_22","La Union. Sucre, Colombia"
"201745BCPRC_unio","1","GM1556-4",5,"2017","201745BCPRC_unio_rep1_GM1556-4_12","La Union. Sucre, Colombia"
"201745BCPRC_unio","1","GM3426-5",4,"2017","201745BCPRC_unio_rep1_GM3426-5_19","La Union. Sucre, Colombia"
"201745BCPRC_unio","1","GM3518-42",5,"2017","201745BCPRC_unio_rep1_GM3518-42_16","La Union. Sucre, Colombia"
"201745BCPRC_unio","1","GM3518-66",4,"2017","201745BCPRC_unio_rep1_GM3518-66_15","La Union. Sucre, Colombia"
"201745BCPRC_unio","1","GM3518-68",5,"2017","201745BCPRC_unio_rep1_GM3518-68_20","La Union. Sucre, Colombia"
"201745BCPRC_unio","1","GM3649-68",5,"2017","201745BCPRC_unio_rep1_GM3649-68_18","La Union. Sucre, Colombia"
"201745BCPRC_unio","1","GM5146-16",5,"2017","201745BCPRC_unio_rep1_GM5146-16_5","La Union. Sucre, Colombia"
"201745BCPRC_unio","1","GM5146-19",5,"2017","201745BCPRC_unio_rep1_GM5146-19_7","La Union. Sucre, Colombia"
"201745BCPRC_unio","1","GM5177-3",5,"2017","201745BCPRC_unio_rep1_GM5177-3_14","La Union. Sucre, Colombia"
"201745BCPRC_unio","1","GM5194-13",4,"2017","201745BCPRC_unio_rep1_GM5194-13_4","La Union. Sucre, Colombia"
"201745BCPRC_unio","1","GM5194-5",5,"2017","201745BCPRC_unio_rep1_GM5194-5_6","La Union. Sucre, Colombia"
"201745BCPRC_unio","1","GM5257-5",4,"2017","201745BCPRC_unio_rep1_GM5257-5_8","La Union. Sucre, Colombia"
"201745BCPRC_unio","1","SM3536-44",4,"2017","201745BCPRC_unio_rep1_SM3536-44_17","La Union. Sucre, Colombia"
"201745BCPRC_unio","1","SM3694-54",5,"2017","201745BCPRC_unio_rep1_SM3694-54_13","La Union. Sucre, Colombia"
"201745BCPRC_unio","1","SM3695-82",6,"2017","201745BCPRC_unio_rep1_SM3695-82_9","La Union. Sucre, Colombia"
"201745BCPRC_unio","1","SM3757-81",5,"2017","201745BCPRC_unio_rep1_SM3757-81_2","La Union. Sucre, Colombia"
"201745BCPRC_unio","1","SM3761-103",6,"2017","201745BCPRC_unio_rep1_SM3761-103_10","La Union. Sucre, Colombia"
"201745BCPRC_unio","1","SM3761-110",3,"2017","201745BCPRC_unio_rep1_SM3761-110_1","La Union. Sucre, Colombia"
"201745BCPRC_unio","1","SM3762-15",3,"2017","201745BCPRC_unio_rep1_SM3762-15_3","La Union. Sucre, Colombia"
"201745BCPRC_unio","1","SM3767-84",5,"2017","201745BCPRC_unio_rep1_SM3767-84_11","La Union. Sucre, Colombia"
"201745BCPRC_unio","1","SMB2446-2",0,"2017","201745BCPRC_unio_rep1_SMB2446-2_23","La Union. Sucre, Colombia"
"201745BCPRC_unio","1","TAI8",4,"2017","201745BCPRC_unio_rep1_TAI8_21","La Union. Sucre, Colombia"
"201745BCPRC_unio","2","CG1141-1",4,"2017","201745BCPRC_unio_rep2_CG1141-1_48","La Union. Sucre, Colombia"
"201745BCPRC_unio","2","CM4919-1",0,"2017","201745BCPRC_unio_rep2_CM4919-1_39","La Union. Sucre, Colombia"
"201745BCPRC_unio","2","GM1556-4",2,"2017","201745BCPRC_unio_rep2_GM1556-4_41","La Union. Sucre, Colombia"
"201745BCPRC_unio","2","GM3426-5",4,"2017","201745BCPRC_unio_rep2_GM3426-5_43","La Union. Sucre, Colombia"
"201745BCPRC_unio","2","GM3518-42",5,"2017","201745BCPRC_unio_rep2_GM3518-42_26","La Union. Sucre, Colombia"
"201745BCPRC_unio","2","GM3518-66",3,"2017","201745BCPRC_unio_rep2_GM3518-66_35","La Union. Sucre, Colombia"
"201745BCPRC_unio","2","GM3518-68",5,"2017","201745BCPRC_unio_rep2_GM3518-68_38","La Union. Sucre, Colombia"
"201745BCPRC_unio","2","GM3649-68",4,"2017","201745BCPRC_unio_rep2_GM3649-68_30","La Union. Sucre, Colombia"
"201745BCPRC_unio","2","GM5146-16",5,"2017","201745BCPRC_unio_rep2_GM5146-16_32","La Union. Sucre, Colombia"
"201745BCPRC_unio","2","GM5146-19",6,"2017","201745BCPRC_unio_rep2_GM5146-19_25","La Union. Sucre, Colombia"
"201745BCPRC_unio","2","GM5177-3",5,"2017","201745BCPRC_unio_rep2_GM5177-3_34","La Union. Sucre, Colombia"
"201745BCPRC_unio","2","GM5194-13",5,"2017","201745BCPRC_unio_rep2_GM5194-13_42","La Union. Sucre, Colombia"
"201745BCPRC_unio","2","GM5194-5",4,"2017","201745BCPRC_unio_rep2_GM5194-5_47","La Union. Sucre, Colombia"
"201745BCPRC_unio","2","GM5257-5",5,"2017","201745BCPRC_unio_rep2_GM5257-5_40","La Union. Sucre, Colombia"
"201745BCPRC_unio","2","SM3536-44",5,"2017","201745BCPRC_unio_rep2_SM3536-44_27","La Union. Sucre, Colombia"
"201745BCPRC_unio","2","SM3694-54",5,"2017","201745BCPRC_unio_rep2_SM3694-54_31","La Union. Sucre, Colombia"
"201745BCPRC_unio","2","SM3695-82",5,"2017","201745BCPRC_unio_rep2_SM3695-82_36","La Union. Sucre, Colombia"
"201745BCPRC_unio","2","SM3757-81",3,"2017","201745BCPRC_unio_rep2_SM3757-81_45","La Union. Sucre, Colombia"
"201745BCPRC_unio","2","SM3761-103",6,"2017","201745BCPRC_unio_rep2_SM3761-103_37","La Union. Sucre, Colombia"
"201745BCPRC_unio","2","SM3761-110",4,"2017","201745BCPRC_unio_rep2_SM3761-110_44","La Union. Sucre, Colombia"
"201745BCPRC_unio","2","SM3762-15",2,"2017","201745BCPRC_unio_rep2_SM3762-15_28","La Union. Sucre, Colombia"
"201745BCPRC_unio","2","SM3767-84",4,"2017","201745BCPRC_unio_rep2_SM3767-84_29","La Union. Sucre, Colombia"
"201745BCPRC_unio","2","SMB2446-2",0,"2017","201745BCPRC_unio_rep2_SMB2446-2_33","La Union. Sucre, Colombia"
"201745BCPRC_unio","2","TAI8",5,"2017","201745BCPRC_unio_rep2_TAI8_46","La Union. Sucre, Colombia"
"201745BCPRC_unio","3","CG1141-1",2,"2017","201745BCPRC_unio_rep3_CG1141-1_65","La Union. Sucre, Colombia"
"201745BCPRC_unio","3","CM4919-1",0,"2017","201745BCPRC_unio_rep3_CM4919-1_56","La Union. Sucre, Colombia"
"201745BCPRC_unio","3","GM1556-4",5,"2017","201745BCPRC_unio_rep3_GM1556-4_50","La Union. Sucre, Colombia"
"201745BCPRC_unio","3","GM3426-5",4,"2017","201745BCPRC_unio_rep3_GM3426-5_69","La Union. Sucre, Colombia"
"201745BCPRC_unio","3","GM3518-42",5,"2017","201745BCPRC_unio_rep3_GM3518-42_54","La Union. Sucre, Colombia"
"201745BCPRC_unio","3","GM3518-66",3,"2017","201745BCPRC_unio_rep3_GM3518-66_68","La Union. Sucre, Colombia"
"201745BCPRC_unio","3","GM3518-68",5,"2017","201745BCPRC_unio_rep3_GM3518-68_52","La Union. Sucre, Colombia"
"201745BCPRC_unio","3","GM3649-68",5,"2017","201745BCPRC_unio_rep3_GM3649-68_70","La Union. Sucre, Colombia"
"201745BCPRC_unio","3","GM5146-16",5,"2017","201745BCPRC_unio_rep3_GM5146-16_61","La Union. Sucre, Colombia"
"201745BCPRC_unio","3","GM5146-19",4,"2017","201745BCPRC_unio_rep3_GM5146-19_63","La Union. Sucre, Colombia"
"201745BCPRC_unio","3","GM5177-3",6,"2017","201745BCPRC_unio_rep3_GM5177-3_51","La Union. Sucre, Colombia"
"201745BCPRC_unio","3","GM5194-13",4,"2017","201745BCPRC_unio_rep3_GM5194-13_57","La Union. Sucre, Colombia"
"201745BCPRC_unio","3","GM5194-5",5,"2017","201745BCPRC_unio_rep3_GM5194-5_67","La Union. Sucre, Colombia"
"201745BCPRC_unio","3","GM5257-5",5,"2017","201745BCPRC_unio_rep3_GM5257-5_62","La Union. Sucre, Colombia"
"201745BCPRC_unio","3","SM3536-44",4,"2017","201745BCPRC_unio_rep3_SM3536-44_55","La Union. Sucre, Colombia"
