"Experiment","rep_number","accession_name","yield_ha","year","plot_name","location"
"201995BCPRC_cere","3","GM8967-47",6.166666667,"2019","201995BCPRC_cere_rep3_GM8967-47_99","Cerete. Cordoba, Colombia"
"201995BCPRC_cere","3","GM8970-10",13.375,"2019","201995BCPRC_cere_rep3_GM8970-10_91","Cerete. Cordoba, Colombia"
"201995BCPRC_cere","3","GM8985-34",21.08333333,"2019","201995BCPRC_cere_rep3_GM8985-34_88","Cerete. Cordoba, Colombia"
"201995BCPRC_cere","3","GM8998-3",31.16666667,"2019","201995BCPRC_cere_rep3_GM8998-3_72","Cerete. Cordoba, Colombia"
"201995BCPRC_cere","3","GM9013-2",14.95833333,"2019","201995BCPRC_cere_rep3_GM9013-2_74","Cerete. Cordoba, Colombia"
"201995BCPRC_cere","3","GM9019-7",14.375,"2019","201995BCPRC_cere_rep3_GM9019-7_96","Cerete. Cordoba, Colombia"
"201995BCPRC_cere","3","GM9032-9",3.916666667,"2019","201995BCPRC_cere_rep3_GM9032-9_84","Cerete. Cordoba, Colombia"
"201995BCPRC_cere","3","GM9295-1",14.58333333,"2019","201995BCPRC_cere_rep3_GM9295-1_87","Cerete. Cordoba, Colombia"
"201995BCPRC_cere","3","GM9296-1",6.666666667,"2019","201995BCPRC_cere_rep3_GM9296-1_82","Cerete. Cordoba, Colombia"
"201995BCPRC_cere","3","GM9297-1",16.875,"2019","201995BCPRC_cere_rep3_GM9297-1_97","Cerete. Cordoba, Colombia"
"201995BCPRC_cere","3","GM9302-14",39.20833333,"2019","201995BCPRC_cere_rep3_GM9302-14_73","Cerete. Cordoba, Colombia"
"201995BCPRC_cere","3","GM9302-3",25.54166667,"2019","201995BCPRC_cere_rep3_GM9302-3_76","Cerete. Cordoba, Colombia"
"201995BCPRC_cere","3","GM9308-1",18.375,"2019","201995BCPRC_cere_rep3_GM9308-1_92","Cerete. Cordoba, Colombia"
"201995BCPRC_cere","3","GM9315-1",8.75,"2019","201995BCPRC_cere_rep3_GM9315-1_98","Cerete. Cordoba, Colombia"
"201995BCPRC_cere","3","GM9342-20",28.70833333,"2019","201995BCPRC_cere_rep3_GM9342-20_100","Cerete. Cordoba, Colombia"
"201995BCPRC_cere","3","GM9342-29",26.45833333,"2019","201995BCPRC_cere_rep3_GM9342-29_83","Cerete. Cordoba, Colombia"
"201995BCPRC_cere","3","GM9353-95",16.125,"2019","201995BCPRC_cere_rep3_GM9353-95_101","Cerete. Cordoba, Colombia"
"201995BCPRC_cere","3","GM9359-20",21.75,"2019","201995BCPRC_cere_rep3_GM9359-20_75","Cerete. Cordoba, Colombia"
"201995BCPRC_cere","3","GM9369-74",19.45833333,"2019","201995BCPRC_cere_rep3_GM9369-74_80","Cerete. Cordoba, Colombia"
"201995BCPRC_cere","3","GM9370-1",18.41666667,"2019","201995BCPRC_cere_rep3_GM9370-1_77","Cerete. Cordoba, Colombia"
"201995BCPRC_cere","3","SM3958-43",9.5,"2019","201995BCPRC_cere_rep3_SM3958-43_70","Cerete. Cordoba, Colombia"
"201995BCPRC_cere","3","SM3960-71",10.83333333,"2019","201995BCPRC_cere_rep3_SM3960-71_78","Cerete. Cordoba, Colombia"
"201995BCPRC_cere","3","TAI8",18.45833333,"2019","201995BCPRC_cere_rep3_TAI8_79","Cerete. Cordoba, Colombia"
"201996BCPRC_cere","1","CG1141-1",38.83333333,"2019","201996BCPRC_cere_rep1_CG1141-1_13","Cerete. Cordoba, Colombia"
"201996BCPRC_cere","1","CM4919-1",26.20833333,"2019","201996BCPRC_cere_rep1_CM4919-1_12","Cerete. Cordoba, Colombia"
"201996BCPRC_cere","1","COL2215",12.45833333,"2019","201996BCPRC_cere_rep1_COL2215_14","Cerete. Cordoba, Colombia"
"201996BCPRC_cere","1","GM3838-15",7.958333333,"2019","201996BCPRC_cere_rep1_GM3838-15_7","Cerete. Cordoba, Colombia"
"201996BCPRC_cere","1","GM5172-3",10.75,"2019","201996BCPRC_cere_rep1_GM5172-3_5","Cerete. Cordoba, Colombia"
"201996BCPRC_cere","1","GM5176-2",2.666666667,"2019","201996BCPRC_cere_rep1_GM5176-2_8","Cerete. Cordoba, Colombia"
"201996BCPRC_cere","1","GM5194-13",0,"2019","201996BCPRC_cere_rep1_GM5194-13_10","Cerete. Cordoba, Colombia"
"201996BCPRC_cere","1","GM5212-6",2.958333333,"2019","201996BCPRC_cere_rep1_GM5212-6_9","Cerete. Cordoba, Colombia"
"201996BCPRC_cere","1","GM5309-31",21.5,"2019","201996BCPRC_cere_rep1_GM5309-31_6","Cerete. Cordoba, Colombia"
"201996BCPRC_cere","1","GM8326-6",6.208333333,"2019","201996BCPRC_cere_rep1_GM8326-6_2","Cerete. Cordoba, Colombia"
"201996BCPRC_cere","1","SM3878-111",15.375,"2019","201996BCPRC_cere_rep1_SM3878-111_3","Cerete. Cordoba, Colombia"
"201996BCPRC_cere","1","SM3882-18",15.95833333,"2019","201996BCPRC_cere_rep1_SM3882-18_4","Cerete. Cordoba, Colombia"
"201996BCPRC_cere","1","SM3883-96",9.229166667,"2019","201996BCPRC_cere_rep1_SM3883-96_1","Cerete. Cordoba, Colombia"
"201996BCPRC_cere","1","TAI8",44.66666667,"2019","201996BCPRC_cere_rep1_TAI8_11","Cerete. Cordoba, Colombia"
"201996BCPRC_cere","2","CG1141-1",42.66666667,"2019","201996BCPRC_cere_rep2_CG1141-1_15","Cerete. Cordoba, Colombia"
"201996BCPRC_cere","2","CM4919-1",6.416666667,"2019","201996BCPRC_cere_rep2_CM4919-1_19","Cerete. Cordoba, Colombia"
"201996BCPRC_cere","2","COL2215",26.625,"2019","201996BCPRC_cere_rep2_COL2215_20","Cerete. Cordoba, Colombia"
"201996BCPRC_cere","2","GM3838-15",14,"2019","201996BCPRC_cere_rep2_GM3838-15_28","Cerete. Cordoba, Colombia"
"201996BCPRC_cere","2","GM5172-3",1.25,"2019","201996BCPRC_cere_rep2_GM5172-3_17","Cerete. Cordoba, Colombia"
"201996BCPRC_cere","2","GM5176-2",1.958333333,"2019","201996BCPRC_cere_rep2_GM5176-2_21","Cerete. Cordoba, Colombia"
"201996BCPRC_cere","2","GM5194-13",0,"2019","201996BCPRC_cere_rep2_GM5194-13_16","Cerete. Cordoba, Colombia"
"201996BCPRC_cere","2","GM5212-6",4.645833333,"2019","201996BCPRC_cere_rep2_GM5212-6_22","Cerete. Cordoba, Colombia"
"201996BCPRC_cere","2","GM5309-31",18.41666667,"2019","201996BCPRC_cere_rep2_GM5309-31_25","Cerete. Cordoba, Colombia"
"201996BCPRC_cere","2","GM8326-6",8.375,"2019","201996BCPRC_cere_rep2_GM8326-6_24","Cerete. Cordoba, Colombia"
"201996BCPRC_cere","2","SM3878-111",18.45833333,"2019","201996BCPRC_cere_rep2_SM3878-111_18","Cerete. Cordoba, Colombia"
"201996BCPRC_cere","2","SM3882-18",16.45833333,"2019","201996BCPRC_cere_rep2_SM3882-18_26","Cerete. Cordoba, Colombia"
"201996BCPRC_cere","2","SM3883-96",14.75,"2019","201996BCPRC_cere_rep2_SM3883-96_27","Cerete. Cordoba, Colombia"
"201996BCPRC_cere","2","TAI8",19.70833333,"2019","201996BCPRC_cere_rep2_TAI8_23","Cerete. Cordoba, Colombia"
"201996BCPRC_cere","3","CG1141-1",37.25,"2019","201996BCPRC_cere_rep3_CG1141-1_29","Cerete. Cordoba, Colombia"
"201996BCPRC_cere","3","CM4919-1",12.33333333,"2019","201996BCPRC_cere_rep3_CM4919-1_40","Cerete. Cordoba, Colombia"
"201996BCPRC_cere","3","COL2215",17,"2019","201996BCPRC_cere_rep3_COL2215_35","Cerete. Cordoba, Colombia"
"201996BCPRC_cere","3","GM3838-15",6.458333333,"2019","201996BCPRC_cere_rep3_GM3838-15_37","Cerete. Cordoba, Colombia"
"201996BCPRC_cere","3","GM5172-3",6.916666667,"2019","201996BCPRC_cere_rep3_GM5172-3_34","Cerete. Cordoba, Colombia"
"201996BCPRC_cere","3","GM5176-2",9.791666667,"2019","201996BCPRC_cere_rep3_GM5176-2_41","Cerete. Cordoba, Colombia"
"201996BCPRC_cere","3","GM5194-13",0,"2019","201996BCPRC_cere_rep3_GM5194-13_30","Cerete. Cordoba, Colombia"
"201996BCPRC_cere","3","GM5212-6",3.291666667,"2019","201996BCPRC_cere_rep3_GM5212-6_39","Cerete. Cordoba, Colombia"
"201996BCPRC_cere","3","GM5309-31",13.625,"2019","201996BCPRC_cere_rep3_GM5309-31_38","Cerete. Cordoba, Colombia"
"201996BCPRC_cere","3","GM8326-6",18.625,"2019","201996BCPRC_cere_rep3_GM8326-6_42","Cerete. Cordoba, Colombia"
"201996BCPRC_cere","3","SM3878-111",19.5,"2019","201996BCPRC_cere_rep3_SM3878-111_32","Cerete. Cordoba, Colombia"
"201996BCPRC_cere","3","SM3882-18",16.29166667,"2019","201996BCPRC_cere_rep3_SM3882-18_31","Cerete. Cordoba, Colombia"
"201996BCPRC_cere","3","SM3883-96",13.95833333,"2019","201996BCPRC_cere_rep3_SM3883-96_33","Cerete. Cordoba, Colombia"
"201996BCPRC_cere","3","TAI8",43.33333333,"2019","201996BCPRC_cere_rep3_TAI8_36","Cerete. Cordoba, Colombia"
"201997BCEPR_cere","1","CG1141-1",16.33333333,"2019","201997BCEPR_cere_rep1_CG1141-1_63","Cerete. Cordoba, Colombia"
"201997BCEPR_cere","1","CM4919-1",15.08333333,"2019","201997BCEPR_cere_rep1_CM4919-1_62","Cerete. Cordoba, Colombia"
"201997BCEPR_cere","1","COL2215",23.83333333,"2019","201997BCEPR_cere_rep1_COL2215_64","Cerete. Cordoba, Colombia"
"201997BCEPR_cere","1","GM10015-2",3.541666667,"2019","201997BCEPR_cere_rep1_GM10015-2_31","Cerete. Cordoba, Colombia"
"201997BCEPR_cere","1","GM10026-4",4.791666667,"2019","201997BCEPR_cere_rep1_GM10026-4_35","Cerete. Cordoba, Colombia"
"201997BCEPR_cere","1","GM9951-1",3.416666667,"2019","201997BCEPR_cere_rep1_GM9951-1_10","Cerete. Cordoba, Colombia"
"201997BCEPR_cere","1","GM9955-8",5,"2019","201997BCEPR_cere_rep1_GM9955-8_14","Cerete. Cordoba, Colombia"
"201997BCEPR_cere","1","GM9975-1",3.25,"2019","201997BCEPR_cere_rep1_GM9975-1_18","Cerete. Cordoba, Colombia"
"201997BCEPR_cere","1","SM4330-1",2.458333333,"2019","201997BCEPR_cere_rep1_SM4330-1_38","Cerete. Cordoba, Colombia"
"201997BCEPR_cere","1","SM4483-2",7.458333333,"2019","201997BCEPR_cere_rep1_SM4483-2_59","Cerete. Cordoba, Colombia"
"201997BCEPR_cere","1","TAI8",15.29166667,"2019","201997BCEPR_cere_rep1_TAI8_61","Cerete. Cordoba, Colombia"
"201997BCEPR_cere","2","CG1141-1",60.625,"2019","201997BCEPR_cere_rep2_CG1141-1_99","Cerete. Cordoba, Colombia"
"201997BCEPR_cere","2","CM4919-1",25.125,"2019","201997BCEPR_cere_rep2_CM4919-1_110","Cerete. Cordoba, Colombia"
"201997BCEPR_cere","2","COL2215",44.45833333,"2019","201997BCEPR_cere_rep2_COL2215_89","Cerete. Cordoba, Colombia"
"201997BCEPR_cere","2","GM10015-2",11.25,"2019","201997BCEPR_cere_rep2_GM10015-2_125","Cerete. Cordoba, Colombia"
"201997BCEPR_cere","2","GM10026-1",4.041666667,"2019","201997BCEPR_cere_rep2_GM10026-1_122","Cerete. Cordoba, Colombia"
"201997BCEPR_cere","2","GM10035-1",4.666666667,"2019","201997BCEPR_cere_rep2_GM10035-1_73","Cerete. Cordoba, Colombia"
"201997BCEPR_cere","2","GM9919-5",6.083333333,"2019","201997BCEPR_cere_rep2_GM9919-5_91","Cerete. Cordoba, Colombia"
"201997BCEPR_cere","2","GM9955-8",11.45833333,"2019","201997BCEPR_cere_rep2_GM9955-8_105","Cerete. Cordoba, Colombia"
"201997BCEPR_cere","2","GM9975-1",7,"2019","201997BCEPR_cere_rep2_GM9975-1_71","Cerete. Cordoba, Colombia"
"201998BCEPR_cere","1","CG1141-1",47.08333333,"2019","201998BCEPR_cere_rep1_CG1141-1_61","Cerete. Cordoba, Colombia"
"201998BCEPR_cere","1","CM4919-1",30.04166667,"2019","201998BCEPR_cere_rep1_CM4919-1_63","Cerete. Cordoba, Colombia"
"201998BCEPR_cere","1","CM4919-1",30.04166667,"2019","201998BCEPR_cere_rep1_CM4919-1_60","Cerete. Cordoba, Colombia"
"201998BCEPR_cere","1","CM4919-1",31.66666667,"2019","201998BCEPR_cere_rep1_CM4919-1_63","Cerete. Cordoba, Colombia"
"201998BCEPR_cere","1","CM4919-1",31.66666667,"2019","201998BCEPR_cere_rep1_CM4919-1_60","Cerete. Cordoba, Colombia"
"201998BCEPR_cere","1","COL2215",18.16666667,"2019","201998BCEPR_cere_rep1_COL2215_62","Cerete. Cordoba, Colombia"
"201998BCEPR_cere","1","SM4483-9",2.5,"2019","201998BCEPR_cere_rep1_SM4483-9_4","Cerete. Cordoba, Colombia"
"201998BCEPR_cere","1","SM4484-10",5.208333333,"2019","201998BCEPR_cere_rep1_SM4484-10_5","Cerete. Cordoba, Colombia"
"201998BCEPR_cere","1","SM4491-2",4.375,"2019","201998BCEPR_cere_rep1_SM4491-2_7","Cerete. Cordoba, Colombia"
"201998BCEPR_cere","1","SM4566-13",1.75,"2019","201998BCEPR_cere_rep1_SM4566-13_15","Cerete. Cordoba, Colombia"
"201998BCEPR_cere","1","SM4569-1",4.875,"2019","201998BCEPR_cere_rep1_SM4569-1_18","Cerete. Cordoba, Colombia"
"201998BCEPR_cere","1","SM4569-16",4.375,"2019","201998BCEPR_cere_rep1_SM4569-16_19","Cerete. Cordoba, Colombia"
"201998BCEPR_cere","1","SM4571-7",14.875,"2019","201998BCEPR_cere_rep1_SM4571-7_22","Cerete. Cordoba, Colombia"
"201998BCEPR_cere","1","SM4573-44",12.33333333,"2019","201998BCEPR_cere_rep1_SM4573-44_33","Cerete. Cordoba, Colombia"
"201998BCEPR_cere","1","SM4574-46",5,"2019","201998BCEPR_cere_rep1_SM4574-46_42","Cerete. Cordoba, Colombia"
"201998BCEPR_cere","1","SM4575-59",1.875,"2019","201998BCEPR_cere_rep1_SM4575-59_49","Cerete. Cordoba, Colombia"
"201998BCEPR_cere","1","SM4576-50",8.541666667,"2019","201998BCEPR_cere_rep1_SM4576-50_54","Cerete. Cordoba, Colombia"
"201998BCEPR_cere","1","SM4576-6",12.75,"2019","201998BCEPR_cere_rep1_SM4576-6_56","Cerete. Cordoba, Colombia"
"201998BCEPR_cere","1","TAI8",43.41666667,"2019","201998BCEPR_cere_rep1_TAI8_59","Cerete. Cordoba, Colombia"
"201998BCEPR_cere","2","CG1141-1",30.125,"2019","201998BCEPR_cere_rep2_CG1141-1_112","Cerete. Cordoba, Colombia"
"201998BCEPR_cere","2","SM4484-10",10.125,"2019","201998BCEPR_cere_rep2_SM4484-10_70","Cerete. Cordoba, Colombia"
"201998BCEPR_cere","2","SM4491-2",2.75,"2019","201998BCEPR_cere_rep2_SM4491-2_72","Cerete. Cordoba, Colombia"
"201998BCEPR_cere","2","SM4566-13",1.083333333,"2019","201998BCEPR_cere_rep2_SM4566-13_108","Cerete. Cordoba, Colombia"
"201998BCEPR_cere","2","SM4573-18",10.66666667,"2019","201998BCEPR_cere_rep2_SM4573-18_65","Cerete. Cordoba, Colombia"
"201998BCEPR_cere","2","SM4574-15",7.333333333,"2019","201998BCEPR_cere_rep2_SM4574-15_73","Cerete. Cordoba, Colombia"
"201998BCEPR_cere","2","SM4574-45",3.958333333,"2019","201998BCEPR_cere_rep2_SM4574-45_64","Cerete. Cordoba, Colombia"
"201998BCEPR_cere","2","SM4575-23",3.541666667,"2019","201998BCEPR_cere_rep2_SM4575-23_120","Cerete. Cordoba, Colombia"
"201998BCEPR_cere","2","SM4576-1",2.083333333,"2019","201998BCEPR_cere_rep2_SM4576-1_67","Cerete. Cordoba, Colombia"
"201998BCEPR_cere","2","SM4576-16",6,"2019","201998BCEPR_cere_rep2_SM4576-16_69","Cerete. Cordoba, Colombia"
"201998BCEPR_cere","2","SM4576-25",3.375,"2019","201998BCEPR_cere_rep2_SM4576-25_101","Cerete. Cordoba, Colombia"
"201998BCEPR_cere","2","SM4576-50",1.375,"2019","201998BCEPR_cere_rep2_SM4576-50_85","Cerete. Cordoba, Colombia"
"201998BCEPR_cere","2","SM4576-6",17.375,"2019","201998BCEPR_cere_rep2_SM4576-6_81","Cerete. Cordoba, Colombia"
"201998BCEPR_cere","2","TAI8",42.375,"2019","201998BCEPR_cere_rep2_TAI8_89","Cerete. Cordoba, Colombia"
"201999BCEAR_cere","1","CG1141-1",38.41666667,"2019","201999BCEAR_cere_rep1_CG1141-1_20","Cerete. Cordoba, Colombia"
"201999BCEAR_cere","1","CM4919-1",39.875,"2019","201999BCEAR_cere_rep1_CM4919-1_19","Cerete. Cordoba, Colombia"
"201999BCEAR_cere","1","COL2215",20.29166667,"2019","201999BCEAR_cere_rep1_COL2215_21","Cerete. Cordoba, Colombia"
"201999BCEAR_cere","1","SM4289-111",22.8125,"2019","201999BCEAR_cere_rep1_SM4289-111_1","Cerete. Cordoba, Colombia"
"201999BCEAR_cere","1","SM4289-129",24.5,"2019","201999BCEAR_cere_rep1_SM4289-129_2","Cerete. Cordoba, Colombia"
"201999BCEAR_cere","1","SM4289-133",11.125,"2019","201999BCEAR_cere_rep1_SM4289-133_3","Cerete. Cordoba, Colombia"
"201999BCEAR_cere","1","SM4289-140",21.35416667,"2019","201999BCEAR_cere_rep1_SM4289-140_4","Cerete. Cordoba, Colombia"
"201999BCEAR_cere","1","SM4289-156",9.895833333,"2019","201999BCEAR_cere_rep1_SM4289-156_5","Cerete. Cordoba, Colombia"
"201999BCEAR_cere","1","SM4289-179",39.89583333,"2019","201999BCEAR_cere_rep1_SM4289-179_6","Cerete. Cordoba, Colombia"
"201999BCEAR_cere","1","SM4290-100",13.91666667,"2019","201999BCEAR_cere_rep1_SM4290-100_10","Cerete. Cordoba, Colombia"
"201999BCEAR_cere","1","SM4290-27",40.29166667,"2019","201999BCEAR_cere_rep1_SM4290-27_8","Cerete. Cordoba, Colombia"
"201999BCEAR_cere","1","SM4290-5",56.60416667,"2019","201999BCEAR_cere_rep1_SM4290-5_7","Cerete. Cordoba, Colombia"
"201999BCEAR_cere","1","SM4290-72",15.5,"2019","201999BCEAR_cere_rep1_SM4290-72_9","Cerete. Cordoba, Colombia"
"201999BCEAR_cere","1","SM4291-1",21.45833333,"2019","201999BCEAR_cere_rep1_SM4291-1_11","Cerete. Cordoba, Colombia"
"201999BCEAR_cere","1","SM4291-30",10.875,"2019","201999BCEAR_cere_rep1_SM4291-30_12","Cerete. Cordoba, Colombia"
"201999BCEAR_cere","1","SM4292-11",14.41666667,"2019","201999BCEAR_cere_rep1_SM4292-11_13","Cerete. Cordoba, Colombia"
"201999BCEAR_cere","1","SM4299-6",22.29166667,"2019","201999BCEAR_cere_rep1_SM4299-6_14","Cerete. Cordoba, Colombia"
"201999BCEAR_cere","1","SM4317-52",29.41666667,"2019","201999BCEAR_cere_rep1_SM4317-52_15","Cerete. Cordoba, Colombia"
"201999BCEAR_cere","1","SM4319-12",15.75,"2019","201999BCEAR_cere_rep1_SM4319-12_16","Cerete. Cordoba, Colombia"
"201999BCEAR_cere","1","SM4320-56",35.04166667,"2019","201999BCEAR_cere_rep1_SM4320-56_17","Cerete. Cordoba, Colombia"
"201999BCEAR_cere","1","TAI8",19.70833333,"2019","201999BCEAR_cere_rep1_TAI8_18","Cerete. Cordoba, Colombia"
"201999BCEAR_cere","2","CG1141-1",37.25,"2019","201999BCEAR_cere_rep2_CG1141-1_28","Cerete. Cordoba, Colombia"
"201999BCEAR_cere","2","CM4919-1",22.91666667,"2019","201999BCEAR_cere_rep2_CM4919-1_27","Cerete. Cordoba, Colombia"
"201999BCEAR_cere","2","COL2215",31,"2019","201999BCEAR_cere_rep2_COL2215_33","Cerete. Cordoba, Colombia"
"201999BCEAR_cere","2","SM4289-111",12.45833333,"2019","201999BCEAR_cere_rep2_SM4289-111_37","Cerete. Cordoba, Colombia"
"201999BCEAR_cere","2","SM4289-129",14.83333333,"2019","201999BCEAR_cere_rep2_SM4289-129_23","Cerete. Cordoba, Colombia"
"201999BCEAR_cere","2","SM4289-133",25.20833333,"2019","201999BCEAR_cere_rep2_SM4289-133_42","Cerete. Cordoba, Colombia"
"201999BCEAR_cere","2","SM4289-140",19.45833333,"2019","201999BCEAR_cere_rep2_SM4289-140_31","Cerete. Cordoba, Colombia"
"201999BCEAR_cere","2","SM4289-156",10.29166667,"2019","201999BCEAR_cere_rep2_SM4289-156_38","Cerete. Cordoba, Colombia"
"201999BCEAR_cere","2","SM4289-179",27.125,"2019","201999BCEAR_cere_rep2_SM4289-179_24","Cerete. Cordoba, Colombia"
"201999BCEAR_cere","2","SM4290-100",28.54166667,"2019","201999BCEAR_cere_rep2_SM4290-100_29","Cerete. Cordoba, Colombia"
"201999BCEAR_cere","2","SM4290-27",24.70833333,"2019","201999BCEAR_cere_rep2_SM4290-27_41","Cerete. Cordoba, Colombia"
"201999BCEAR_cere","2","SM4290-5",16.25,"2019","201999BCEAR_cere_rep2_SM4290-5_26","Cerete. Cordoba, Colombia"
"201999BCEAR_cere","2","SM4290-72",5.583333333,"2019","201999BCEAR_cere_rep2_SM4290-72_32","Cerete. Cordoba, Colombia"
"201999BCEAR_cere","2","SM4291-1",26.375,"2019","201999BCEAR_cere_rep2_SM4291-1_30","Cerete. Cordoba, Colombia"
"201999BCEAR_cere","2","SM4291-30",23.04166667,"2019","201999BCEAR_cere_rep2_SM4291-30_22","Cerete. Cordoba, Colombia"
"201999BCEAR_cere","2","SM4292-11",21.83333333,"2019","201999BCEAR_cere_rep2_SM4292-11_39","Cerete. Cordoba, Colombia"
"201999BCEAR_cere","2","SM4299-6",24,"2019","201999BCEAR_cere_rep2_SM4299-6_40","Cerete. Cordoba, Colombia"
"201999BCEAR_cere","2","SM4317-52",11.58333333,"2019","201999BCEAR_cere_rep2_SM4317-52_36","Cerete. Cordoba, Colombia"
"201999BCEAR_cere","2","SM4319-12",12.125,"2019","201999BCEAR_cere_rep2_SM4319-12_34","Cerete. Cordoba, Colombia"
"201999BCEAR_cere","2","SM4320-56",29.45833333,"2019","201999BCEAR_cere_rep2_SM4320-56_35","Cerete. Cordoba, Colombia"
"201999BCEAR_cere","2","TAI8",22.25,"2019","201999BCEAR_cere_rep2_TAI8_25","Cerete. Cordoba, Colombia"
"202042BCEAR_cere","1","AM1495-1",30.21,"2020","202042BCEAR_cere_rep1_AM1495-1_7","Cerete. Cordoba, Colombia"
"202042BCEAR_cere","1","AM1511-1",3.25,"2020","202042BCEAR_cere_rep1_AM1511-1_17","Cerete. Cordoba, Colombia"
"202042BCEAR_cere","1","CG1141-1",39.38,"2020","202042BCEAR_cere_rep1_Costena_6","Cerete. Cordoba, Colombia"
"202042BCEAR_cere","1","CM4919-1",38.33,"2020","202042BCEAR_cere_rep1_Veronica_22","Cerete. Cordoba, Colombia"
"202042BCEAR_cere","1","COL2215",28.33,"2020","202042BCEAR_cere_rep1_Venezolana_34","Cerete. Cordoba, Colombia"
"202042BCEAR_cere","1","GM10010-3",28.54,"2020","202042BCEAR_cere_rep1_GM10010-3_28","Cerete. Cordoba, Colombia"
"202042BCEAR_cere","1","GM10026-4",17.08,"2020","202042BCEAR_cere_rep1_GM10026-4_12","Cerete. Cordoba, Colombia"
"202042BCEAR_cere","1","GM10035-1",5.96,"2020","202042BCEAR_cere_rep1_GM10035-1_18","Cerete. Cordoba, Colombia"
"202042BCEAR_cere","1","GM9363-1",11.17,"2020","202042BCEAR_cere_rep1_GM9363-1_26","Cerete. Cordoba, Colombia"
"202042BCEAR_cere","1","GM9404-1",20.25,"2020","202042BCEAR_cere_rep1_GM9404-1_21","Cerete. Cordoba, Colombia"
"202042BCEAR_cere","1","GM9698-2",18.79,"2020","202042BCEAR_cere_rep1_GM9698-2_38","Cerete. Cordoba, Colombia"
"202042BCEAR_cere","1","GM9735-3",7.88,"2020","202042BCEAR_cere_rep1_GM9735-3_4","Cerete. Cordoba, Colombia"
"202042BCEAR_cere","1","GM9740-2",1.88,"2020","202042BCEAR_cere_rep1_GM9740-2_33","Cerete. Cordoba, Colombia"
"202042BCEAR_cere","1","GM9740-3",6.92,"2020","202042BCEAR_cere_rep1_GM9740-3_8","Cerete. Cordoba, Colombia"
"202042BCEAR_cere","1","GM9814-2",36.04,"2020","202042BCEAR_cere_rep1_GM9814-2_5","Cerete. Cordoba, Colombia"
"202042BCEAR_cere","1","GM9831-2",11.92,"2020","202042BCEAR_cere_rep1_GM9831-2_24","Cerete. Cordoba, Colombia"
"202042BCEAR_cere","1","GM9857-5",5.83,"2020","202042BCEAR_cere_rep1_GM9857-5_29","Cerete. Cordoba, Colombia"
"202042BCEAR_cere","1","GM9910-1",9.71,"2020","202042BCEAR_cere_rep1_GM9910-1_1","Cerete. Cordoba, Colombia"
"202042BCEAR_cere","1","GM9927-22",5.13,"2020","202042BCEAR_cere_rep1_GM9927-22_2","Cerete. Cordoba, Colombia"
"202042BCEAR_cere","1","GM9975-1",7,"2020","202042BCEAR_cere_rep1_GM9975-1_3","Cerete. Cordoba, Colombia"
"202042BCEAR_cere","1","GM9997-1",8.38,"2020","202042BCEAR_cere_rep1_GM9997-1_42","Cerete. Cordoba, Colombia"
"202042BCEAR_cere","1","SM4408-2",13.04,"2020","202042BCEAR_cere_rep1_SM4408-2_27","Cerete. Cordoba, Colombia"
"202042BCEAR_cere","1","SM4410-1",4.29,"2020","202042BCEAR_cere_rep1_SM4410-1_39","Cerete. Cordoba, Colombia"
"202042BCEAR_cere","1","SM4410-40",12.38,"2020","202042BCEAR_cere_rep1_SM4410-40_41","Cerete. Cordoba, Colombia"
"202042BCEAR_cere","1","SM4436-1",9.13,"2020","202042BCEAR_cere_rep1_SM4436-1_15","Cerete. Cordoba, Colombia"
"202042BCEAR_cere","1","SM4483-2",24.38,"2020","202042BCEAR_cere_rep1_SM4483-2_13","Cerete. Cordoba, Colombia"
"202042BCEAR_cere","1","SM4565-1",12.42,"2020","202042BCEAR_cere_rep1_SM4565-1_16","Cerete. Cordoba, Colombia"
"202042BCEAR_cere","1","SM4568-5",8.25,"2020","202042BCEAR_cere_rep1_SM4568-5_10","Cerete. Cordoba, Colombia"
"202042BCEAR_cere","1","SM4569-17",23.96,"2020","202042BCEAR_cere_rep1_SM4569-17_30","Cerete. Cordoba, Colombia"
"202042BCEAR_cere","1","SM4573-44",14.46,"2020","202042BCEAR_cere_rep1_SM4573-44_11","Cerete. Cordoba, Colombia"
"202042BCEAR_cere","1","SM4573-7",4.67,"2020","202042BCEAR_cere_rep1_SM4573-7_14","Cerete. Cordoba, Colombia"
"202042BCEAR_cere","1","SM4574-37",2.79,"2020","202042BCEAR_cere_rep1_SM4574-37_25","Cerete. Cordoba, Colombia"
"202042BCEAR_cere","1","SM4574-6",15.08,"2020","202042BCEAR_cere_rep1_SM4574-6_20","Cerete. Cordoba, Colombia"
"202042BCEAR_cere","1","SM4576-6",13.88,"2020","202042BCEAR_cere_rep1_SM4576-6_44","Cerete. Cordoba, Colombia"
"202042BCEAR_cere","1","SM4576-66",11.17,"2020","202042BCEAR_cere_rep1_SM4576-66_32","Cerete. Cordoba, Colombia"
"202042BCEAR_cere","1","SMB2446-2",22.5,"2020","202042BCEAR_cere_rep1_Caiselli_37","Cerete. Cordoba, Colombia"
"202042BCEAR_cere","1","TAI8",42.71,"2020","202042BCEAR_cere_rep1_Tai8_35","Cerete. Cordoba, Colombia"
"202042BCEAR_cere","2","AM1495-1",10.5,"2020","202042BCEAR_cere_rep2_AM1495-1_77","Cerete. Cordoba, Colombia"
