"Experiment","rep_number","accession_name","DM_gravity","year","plot_name","location"
"202045BCEPR_cere","2","SM4855-17",24.12,"2020","202045BCEPR_cere_rep2_SM4855-17_98","Cerete. Cordoba, Colombia"
"202045BCEPR_cere","2","SM4856-14",25.13,"2020","202045BCEPR_cere_rep2_SM4856-14_88","Cerete. Cordoba, Colombia"
"202045BCEPR_cere","2","SM4856-6",28.02,"2020","202045BCEPR_cere_rep2_SM4856-6_131","Cerete. Cordoba, Colombia"
"202045BCEPR_cere","2","SM4856-8",29.12,"2020","202045BCEPR_cere_rep2_SM4856-8_153","Cerete. Cordoba, Colombia"
"202045BCEPR_cere","2","SM4859-1",27.04,"2020","202045BCEPR_cere_rep2_SM4859-1_139","Cerete. Cordoba, Colombia"
"202045BCEPR_cere","2","SM4859-3",22.9,"2020","202045BCEPR_cere_rep2_SM4859-3_100","Cerete. Cordoba, Colombia"
"202045BCEPR_cere","2","SM4861-10",28.3,"2020","202045BCEPR_cere_rep2_SM4861-10_107","Cerete. Cordoba, Colombia"
"202045BCEPR_cere","2","SM4861-12",32.32,"2020","202045BCEPR_cere_rep2_SM4861-12_115","Cerete. Cordoba, Colombia"
"202045BCEPR_cere","2","SM4861-15",25.62,"2020","202045BCEPR_cere_rep2_SM4861-15_84","Cerete. Cordoba, Colombia"
"202045BCEPR_cere","2","SM4861-19",31.28,"2020","202045BCEPR_cere_rep2_SM4861-19_135","Cerete. Cordoba, Colombia"
"202045BCEPR_cere","2","SM4861-21",31.71,"2020","202045BCEPR_cere_rep2_SM4861-21_93","Cerete. Cordoba, Colombia"
"202045BCEPR_cere","2","SM4861-9",24.54,"2020","202045BCEPR_cere_rep2_SM4861-9_113","Cerete. Cordoba, Colombia"
"202045BCEPR_cere","2","SM4862-11",27.18,"2020","202045BCEPR_cere_rep2_SM4862-11_94","Cerete. Cordoba, Colombia"
"202045BCEPR_cere","2","SM4862-15",21.82,"2020","202045BCEPR_cere_rep2_SM4862-15_86","Cerete. Cordoba, Colombia"
"202045BCEPR_cere","2","SM4862-4",27.97,"2020","202045BCEPR_cere_rep2_SM4862-4_141","Cerete. Cordoba, Colombia"
"202045BCEPR_cere","2","SM4862-9",20.86,"2020","202045BCEPR_cere_rep2_SM4862-9_145","Cerete. Cordoba, Colombia"
"202045BCEPR_cere","2","SM4863-15",23.93,"2020","202045BCEPR_cere_rep2_SM4863-15_80","Cerete. Cordoba, Colombia"
"202045BCEPR_cere","2","SM4863-33",30.4,"2020","202045BCEPR_cere_rep2_SM4863-33_120","Cerete. Cordoba, Colombia"
"202045BCEPR_cere","2","SM4871-12",29.02,"2020","202045BCEPR_cere_rep2_SM4871-12_154","Cerete. Cordoba, Colombia"
"202045BCEPR_cere","2","SM4876-1",25.96,"2020","202045BCEPR_cere_rep2_SM4876-1_101","Cerete. Cordoba, Colombia"
"202045BCEPR_cere","2","SM4876-2",31.46,"2020","202045BCEPR_cere_rep2_SM4876-2_106","Cerete. Cordoba, Colombia"
"202045BCEPR_cere","2","SM4877-14",23.96,"2020","202045BCEPR_cere_rep2_SM4877-14_144","Cerete. Cordoba, Colombia"
"202045BCEPR_cere","2","SM4891-13",32.49,"2020","202045BCEPR_cere_rep2_SM4891-13_103","Cerete. Cordoba, Colombia"
"202045BCEPR_cere","2","SM4922-1",32.74,"2020","202045BCEPR_cere_rep2_SM4922-1_110","Cerete. Cordoba, Colombia"
"202045BCEPR_cere","2","SM4922-2",32.82,"2020","202045BCEPR_cere_rep2_SM4922-2_132","Cerete. Cordoba, Colombia"
"202045BCEPR_cere","2","SM4922-4",27.85,"2020","202045BCEPR_cere_rep2_SM4922-4_138","Cerete. Cordoba, Colombia"
"202045BCEPR_cere","2","SM4922-6",32.69,"2020","202045BCEPR_cere_rep2_SM4922-6_129","Cerete. Cordoba, Colombia"
"202045BCEPR_cere","2","SM4922-8",28.99,"2020","202045BCEPR_cere_rep2_SM4922-8_137","Cerete. Cordoba, Colombia"
"202045BCEPR_cere","2","SM4936-14",28.62,"2020","202045BCEPR_cere_rep2_SM4936-14_149","Cerete. Cordoba, Colombia"
"202045BCEPR_cere","2","SM4936-15",31.31,"2020","202045BCEPR_cere_rep2_SM4936-15_111","Cerete. Cordoba, Colombia"
"202045BCEPR_cere","2","SM4939-25",34.61,"2020","202045BCEPR_cere_rep2_SM4939-25_128","Cerete. Cordoba, Colombia"
"202045BCEPR_cere","2","SM4939-27",29.89,"2020","202045BCEPR_cere_rep2_SM4939-27_126","Cerete. Cordoba, Colombia"
"202045BCEPR_cere","2","SM4939-39",33.79,"2020","202045BCEPR_cere_rep2_SM4939-39_109","Cerete. Cordoba, Colombia"
"202045BCEPR_cere","2","SM4952-5",35.58,"2020","202045BCEPR_cere_rep2_SM4952-5_123","Cerete. Cordoba, Colombia"
"202045BCEPR_cere","2","SM5008-19",31.03,"2020","202045BCEPR_cere_rep2_SM5008-19_152","Cerete. Cordoba, Colombia"
"202045BCEPR_cere","2","SM5008-8",36.11,"2020","202045BCEPR_cere_rep2_SM5008-8_105","Cerete. Cordoba, Colombia"
"202045BCEPR_cere","2","SMB2446-2",34.4,"2020","202045BCEPR_cere_rep2_Caiselli_96","Cerete. Cordoba, Colombia"
"202045BCEPR_cere","2","TAI8",33.36,"2020","202045BCEPR_cere_rep2_Tai8_150","Cerete. Cordoba, Colombia"
"202046BCEPR_momi","1","CG1141-1",33.6888955582233,"2020","202046BCEPR_momi_rep1_Costena_47","Momil"
"202046BCEPR_momi","1","CM4919-1",30.115690376569,"2020","202046BCEPR_momi_rep1_Veronica_43","Momil"
"202046BCEPR_momi","1","COL2215",35.6117961511048,"2020","202046BCEPR_momi_rep1_Venezolana_69","Momil"
"202046BCEPR_momi","1","GM10189-4",21.1431675062972,"2020","202046BCEPR_momi_rep1_GM10189-4_23","Momil"
"202046BCEPR_momi","1","GM10194-1",23.1664835164835,"2020","202046BCEPR_momi_rep1_GM10194-1_56","Momil"
"202046BCEPR_momi","1","GM10194-3",23.8898613518197,"2020","202046BCEPR_momi_rep1_GM10194-3_38","Momil"
"202046BCEPR_momi","1","GM10194-5",20.9724537037037,"2020","202046BCEPR_momi_rep1_GM10194-5_28","Momil"
"202046BCEPR_momi","1","GM10194-6",28.3915584415584,"2020","202046BCEPR_momi_rep1_GM10194-6_71","Momil"
"202046BCEPR_momi","1","GM10214-9",27.0561164333088,"2020","202046BCEPR_momi_rep1_GM10214-9_18","Momil"
"202046BCEPR_momi","1","GM10221-7",23.3785714285714,"2020","202046BCEPR_momi_rep1_GM10221-7_5","Momil"
"202046BCEPR_momi","1","GM10292-9",28.9501649620587,"2020","202046BCEPR_momi_rep1_GM10292-9_20","Momil"
"202046BCEPR_momi","1","GM10299-1",25.5252102148863,"2020","202046BCEPR_momi_rep1_GM10299-1_9","Momil"
"202046BCEPR_momi","1","GM10299-2",23.6560103345118,"2020","202046BCEPR_momi_rep1_GM10299-2_51","Momil"
"202046BCEPR_momi","1","GM10352-1",23.6429549902152,"2020","202046BCEPR_momi_rep1_GM10352-1_78","Momil"
"202046BCEPR_momi","1","GM10370-1",26.5974915126367,"2020","202046BCEPR_momi_rep1_GM10370-1_35","Momil"
"202046BCEPR_momi","1","GM10376-13",28.7533726812816,"2020","202046BCEPR_momi_rep1_GM10376-13_4","Momil"
"202046BCEPR_momi","1","GM10376-15",24.3699457259158,"2020","202046BCEPR_momi_rep1_GM10376-15_7","Momil"
"202046BCEPR_momi","1","GM10376-20",23.1426762491444,"2020","202046BCEPR_momi_rep1_GM10376-20_67","Momil"
"202046BCEPR_momi","1","GM10386-1",22.8041666666666,"2020","202046BCEPR_momi_rep1_GM10386-1_8","Momil"
"202046BCEPR_momi","1","GM10394-2",23.9757191201353,"2020","202046BCEPR_momi_rep1_GM10394-2_68","Momil"
"202046BCEPR_momi","1","GM10397-5",27.9095404595404,"2020","202046BCEPR_momi_rep1_GM10397-5_31","Momil"
"202046BCEPR_momi","1","SM3536-44",26.5579437912245,"2020","202046BCEPR_momi_rep1_SM3536-44_61","Momil"
"202046BCEPR_momi","1","SM4850-10",20.9950167973124,"2020","202046BCEPR_momi_rep1_SM4850-10_2","Momil"
"202046BCEPR_momi","1","SM4850-18",26.6107460035524,"2020","202046BCEPR_momi_rep1_SM4850-18_70","Momil"
"202046BCEPR_momi","1","SM4850-5",31.2273722627737,"2020","202046BCEPR_momi_rep1_SM4850-5_14","Momil"
"202046BCEPR_momi","1","SM4850-6",22.3413531723751,"2020","202046BCEPR_momi_rep1_SM4850-6_48","Momil"
"202046BCEPR_momi","1","SM4850-7",30.6118741542625,"2020","202046BCEPR_momi_rep1_SM4850-7_25","Momil"
"202046BCEPR_momi","1","SM4850-8",23.8301179168031,"2020","202046BCEPR_momi_rep1_SM4850-8_52","Momil"
"202046BCEPR_momi","1","SM4852-8",24.5547235444892,"2020","202046BCEPR_momi_rep1_SM4852-8_44","Momil"
"202046BCEPR_momi","1","SM4854-23",26.1903603603603,"2020","202046BCEPR_momi_rep1_SM4854-23_19","Momil"
"202046BCEPR_momi","1","SM4855-1",27.5748660235798,"2020","202046BCEPR_momi_rep1_SM4855-1_15","Momil"
"202046BCEPR_momi","1","SM4855-10",23.5825149512118,"2020","202046BCEPR_momi_rep1_SM4855-10_45","Momil"
"202046BCEPR_momi","1","SM4856-13",23.7461904761905,"2020","202046BCEPR_momi_rep1_SM4856-13_41","Momil"
"202046BCEPR_momi","1","SM4856-14",29.4195024077046,"2020","202046BCEPR_momi_rep1_SM4856-14_17","Momil"
"202046BCEPR_momi","1","SM4856-3",25.6180400235432,"2020","202046BCEPR_momi_rep1_SM4856-3_26","Momil"
"202046BCEPR_momi","1","SM4856-6",22.9240606060606,"2020","202046BCEPR_momi_rep1_SM4856-6_63","Momil"
"202046BCEPR_momi","1","SM4856-8",26.3117021276595,"2020","202046BCEPR_momi_rep1_SM4856-8_11","Momil"
"202046BCEPR_momi","1","SM4859-1",26.527772073922,"2020","202046BCEPR_momi_rep1_SM4859-1_21","Momil"
"202046BCEPR_momi","1","SM4859-3",23.667277486911,"2020","202046BCEPR_momi_rep1_SM4859-3_65","Momil"
"202046BCEPR_momi","1","SM4861-10",31.3539444850256,"2020","202046BCEPR_momi_rep1_SM4861-10_58","Momil"
"202046BCEPR_momi","1","SM4861-12",26.2371067789101,"2020","202046BCEPR_momi_rep1_SM4861-12_6","Momil"
"202046BCEPR_momi","1","SM4861-15",28.7122350674374,"2020","202046BCEPR_momi_rep1_SM4861-15_32","Momil"
"202046BCEPR_momi","1","SM4861-19",26.6656156156156,"2020","202046BCEPR_momi_rep1_SM4861-19_74","Momil"
"202046BCEPR_momi","1","SM4861-21",23.3950418160096,"2020","202046BCEPR_momi_rep1_SM4861-21_29","Momil"
"202046BCEPR_momi","1","SM4861-9",25.107069846678,"2020","202046BCEPR_momi_rep1_SM4861-9_64","Momil"
"202046BCEPR_momi","1","SM4862-11",27.6027386541471,"2020","202046BCEPR_momi_rep1_SM4862-11_22","Momil"
"202046BCEPR_momi","1","SM4862-15",24.8532015065913,"2020","202046BCEPR_momi_rep1_SM4862-15_37","Momil"
"202046BCEPR_momi","1","SM4862-4",26.1962277091907,"2020","202046BCEPR_momi_rep1_SM4862-4_50","Momil"
"202046BCEPR_momi","1","SM4862-9",24.4125,"2020","202046BCEPR_momi_rep1_SM4862-9_34","Momil"
"202046BCEPR_momi","1","SM4863-15",22.4994454713493,"2020","202046BCEPR_momi_rep1_SM4863-15_77","Momil"
"202046BCEPR_momi","1","SM4863-33",22.0066689702833,"2020","202046BCEPR_momi_rep1_SM4863-33_1","Momil"
"202046BCEPR_momi","1","SM4867-1",24.9932414027919,"2020","202046BCEPR_momi_rep1_SM4867-1_27","Momil"
"202046BCEPR_momi","1","SM4871-12",24.4363861386138,"2020","202046BCEPR_momi_rep1_SM4871-12_12","Momil"
"202046BCEPR_momi","1","SM4871-25",28.2092213114754,"2020","202046BCEPR_momi_rep1_SM4871-25_42","Momil"
"202046BCEPR_momi","1","SM4876-1",25.0938078703704,"2020","202046BCEPR_momi_rep1_SM4876-1_49","Momil"
"202046BCEPR_momi","1","SM4876-2",33.3515113350126,"2020","202046BCEPR_momi_rep1_SM4876-2_73","Momil"
"202046BCEPR_momi","1","SM4877-1",24.3934706397896,"2020","202046BCEPR_momi_rep1_SM4877-1_30","Momil"
"202046BCEPR_momi","1","SM4877-14",18.5771367521367,"2020","202046BCEPR_momi_rep1_SM4877-14_55","Momil"
"202046BCEPR_momi","1","SM4891-13",31.2488121752041,"2020","202046BCEPR_momi_rep1_SM4891-13_59","Momil"
"202046BCEPR_momi","1","SM4921-5",19.6265612952968,"2020","202046BCEPR_momi_rep1_SM4921-5_53","Momil"
"202046BCEPR_momi","1","SM4922-1",24.5394736842105,"2020","202046BCEPR_momi_rep1_SM4922-1_72","Momil"
"202046BCEPR_momi","1","SM4922-2",23.857109136351,"2020","202046BCEPR_momi_rep1_SM4922-2_33","Momil"
"202046BCEPR_momi","1","SM4922-4",24.2334680382072,"2020","202046BCEPR_momi_rep1_SM4922-4_66","Momil"
"202046BCEPR_momi","1","SM4922-6",26.9108540925266,"2020","202046BCEPR_momi_rep1_SM4922-6_46","Momil"
"202046BCEPR_momi","1","SM4922-8",27.4963708399366,"2020","202046BCEPR_momi_rep1_SM4922-8_75","Momil"
"202046BCEPR_momi","1","SM4936-14",27.3909438079651,"2020","202046BCEPR_momi_rep1_SM4936-14_39","Momil"
"202046BCEPR_momi","1","SM4936-15",24.3699457259158,"2020","202046BCEPR_momi_rep1_SM4936-15_3","Momil"
"202046BCEPR_momi","1","SM4939-25",27.1935617634221,"2020","202046BCEPR_momi_rep1_SM4939-25_54","Momil"
"202046BCEPR_momi","1","SM4939-27",27.6707103321033,"2020","202046BCEPR_momi_rep1_SM4939-27_62","Momil"
"202046BCEPR_momi","1","SM4939-39",29.6606690777577,"2020","202046BCEPR_momi_rep1_SM4939-39_16","Momil"
"202046BCEPR_momi","1","SM4952-4",25.3167185069984,"2020","202046BCEPR_momi_rep1_SM4952-4_10","Momil"
"202046BCEPR_momi","1","SM4952-5",32.8715966921119,"2020","202046BCEPR_momi_rep1_SM4952-5_76","Momil"
"202046BCEPR_momi","1","SM5008-19",23.4834389857369,"2020","202046BCEPR_momi_rep1_SM5008-19_13","Momil"
"202046BCEPR_momi","1","SM5008-8",27.8254128440367,"2020","202046BCEPR_momi_rep1_SM5008-8_36","Momil"
"202046BCEPR_momi","1","SMB2446-2",33.4218926553672,"2020","202046BCEPR_momi_rep1_Caiselli_57","Momil"
"202046BCEPR_momi","1","SMB2446-2",33.4218926553672,"2020","202046BCEPR_momi_rep1_Caiselli_24","Momil"
"202046BCEPR_momi","1","SMB2446-2",37.247583081571,"2020","202046BCEPR_momi_rep1_Caiselli_57","Momil"
"202046BCEPR_momi","1","SMB2446-2",37.247583081571,"2020","202046BCEPR_momi_rep1_Caiselli_24","Momil"
"202046BCEPR_momi","1","TAI8",34.3034008683068,"2020","202046BCEPR_momi_rep1_Tai8_60","Momil"
"202046BCEPR_momi","2","CG1141-1",34.9988584474886,"2020","202046BCEPR_momi_rep2_Costena_85","Momil"
"202046BCEPR_momi","2","CM4919-1",31.9955242966752,"2020","202046BCEPR_momi_rep2_Veronica_125","Momil"
"202046BCEPR_momi","2","COL2215",,"2020","202046BCEPR_momi_rep2_Venezolana_105","Momil"
"202046BCEPR_momi","2","GM10189-4",22.5562656641604,"2020","202046BCEPR_momi_rep2_GM10189-4_147","Momil"
"202046BCEPR_momi","2","GM10194-1",23.1169829222011,"2020","202046BCEPR_momi_rep2_GM10194-1_115","Momil"
"202046BCEPR_momi","2","GM10194-3",22.8677923581628,"2020","202046BCEPR_momi_rep2_GM10194-3_138","Momil"
"202046BCEPR_momi","2","GM10194-5",23.4007438681142,"2020","202046BCEPR_momi_rep2_GM10194-5_100","Momil"
"202046BCEPR_momi","2","GM10194-6",25.5652709359606,"2020","202046BCEPR_momi_rep2_GM10194-6_129","Momil"
"202046BCEPR_momi","2","GM10213-3",25.1260563380281,"2020","202046BCEPR_momi_rep2_GM10213-3_108","Momil"
"202046BCEPR_momi","2","GM10214-9",28.2993055555555,"2020","202046BCEPR_momi_rep2_GM10214-9_131","Momil"
"202046BCEPR_momi","2","GM10221-7",28.3255980861244,"2020","202046BCEPR_momi_rep2_GM10221-7_114","Momil"
"202046BCEPR_momi","2","GM10292-9",34.25,"2020","202046BCEPR_momi_rep2_GM10292-9_95","Momil"
"202046BCEPR_momi","2","GM10299-1",24.93896882494,"2020","202046BCEPR_momi_rep2_GM10299-1_155","Momil"
"202046BCEPR_momi","2","GM10299-2",26.9168076109937,"2020","202046BCEPR_momi_rep2_GM10299-2_149","Momil"
"202046BCEPR_momi","2","GM10352-1",25.9992783505155,"2020","202046BCEPR_momi_rep2_GM10352-1_109","Momil"
"202046BCEPR_momi","2","GM10370-1",22.9698492462311,"2020","202046BCEPR_momi_rep2_GM10370-1_80","Momil"
"202046BCEPR_momi","2","GM10376-13",25.5194117647059,"2020","202046BCEPR_momi_rep2_GM10376-13_141","Momil"
"202046BCEPR_momi","2","GM10376-15",25.5830296127562,"2020","202046BCEPR_momi_rep2_GM10376-15_154","Momil"
"202046BCEPR_momi","2","GM10376-20",23.5017160319699,"2020","202046BCEPR_momi_rep2_GM10376-20_82","Momil"
"202046BCEPR_momi","2","GM10386-1",25.7056,"2020","202046BCEPR_momi_rep2_GM10386-1_117","Momil"
"202046BCEPR_momi","2","GM10394-2",26.3502288329519,"2020","202046BCEPR_momi_rep2_GM10394-2_121","Momil"
"202046BCEPR_momi","2","GM10397-5",24.93896882494,"2020","202046BCEPR_momi_rep2_GM10397-5_144","Momil"
"202046BCEPR_momi","2","SM3536-44",23.7461904761905,"2020","202046BCEPR_momi_rep2_SM3536-44_156","Momil"
"202046BCEPR_momi","2","SM4850-10",24.7186021505376,"2020","202046BCEPR_momi_rep2_SM4850-10_151","Momil"
"202046BCEPR_momi","2","SM4850-18",27.630824742268,"2020","202046BCEPR_momi_rep2_SM4850-18_87","Momil"
"202046BCEPR_momi","2","SM4850-5",30.4128205128205,"2020","202046BCEPR_momi_rep2_SM4850-5_143","Momil"
"202046BCEPR_momi","2","SM4850-6",23.0528154851684,"2020","202046BCEPR_momi_rep2_SM4850-6_139","Momil"
"202046BCEPR_momi","2","SM4850-7",29.0016917293233,"2020","202046BCEPR_momi_rep2_SM4850-7_89","Momil"
"202046BCEPR_momi","2","SM4850-8",24.6246421267894,"2020","202046BCEPR_momi_rep2_SM4850-8_137","Momil"
"202046BCEPR_momi","2","SM4852-8",24.7436274509804,"2020","202046BCEPR_momi_rep2_SM4852-8_136","Momil"
"202046BCEPR_momi","2","SM4854-23",21.913063063063,"2020","202046BCEPR_momi_rep2_SM4854-23_90","Momil"
"202046BCEPR_momi","2","SM4855-1",29.0514266607222,"2020","202046BCEPR_momi_rep2_SM4855-1_97","Momil"
"202046BCEPR_momi","2","SM4855-10",22.8041666666666,"2020","202046BCEPR_momi_rep2_SM4855-10_92","Momil"
"202046BCEPR_momi","2","SM4856-13",26.1412955465587,"2020","202046BCEPR_momi_rep2_SM4856-13_79","Momil"
"202046BCEPR_momi","2","SM4856-14",29.5263754045307,"2020","202046BCEPR_momi_rep2_SM4856-14_111","Momil"
"202046BCEPR_momi","2","SM4856-3",28.7226906010488,"2020","202046BCEPR_momi_rep2_SM4856-3_96","Momil"
"202046BCEPR_momi","2","SM4856-6",21.4792766934558,"2020","202046BCEPR_momi_rep2_SM4856-6_126","Momil"
"202046BCEPR_momi","2","SM4856-8",29.8358609794629,"2020","202046BCEPR_momi_rep2_SM4856-8_88","Momil"
"202046BCEPR_momi","2","SM4859-1",23.7738970588235,"2020","202046BCEPR_momi_rep2_SM4859-1_142","Momil"
"202046BCEPR_momi","2","SM4859-3",19.8068181818182,"2020","202046BCEPR_momi_rep2_SM4859-3_150","Momil"
"202046BCEPR_momi","2","SM4861-10",27.2596846846847,"2020","202046BCEPR_momi_rep2_SM4861-10_103","Momil"
"202046BCEPR_momi","2","SM4861-12",19.9669139465875,"2020","202046BCEPR_momi_rep2_SM4861-12_145","Momil"
"202046BCEPR_momi","2","SM4861-15",24.874158714214,"2020","202046BCEPR_momi_rep2_SM4861-15_146","Momil"
"202046BCEPR_momi","2","SM4861-19",27.0668865435356,"2020","202046BCEPR_momi_rep2_SM4861-19_94","Momil"
"202046BCEPR_momi","2","SM4861-21",25.4774774774775,"2020","202046BCEPR_momi_rep2_SM4861-21_127","Momil"
"202046BCEPR_momi","2","SM4861-9",29.4745664739884,"2020","202046BCEPR_momi_rep2_SM4861-9_113","Momil"
"202046BCEPR_momi","2","SM4862-11",28.930985306828,"2020","202046BCEPR_momi_rep2_SM4862-11_98","Momil"
"202046BCEPR_momi","2","SM4862-15",25.8354314002829,"2020","202046BCEPR_momi_rep2_SM4862-15_122","Momil"
"202046BCEPR_momi","2","SM4862-4",24.6990421455938,"2020","202046BCEPR_momi_rep2_SM4862-4_133","Momil"
"202046BCEPR_momi","2","SM4862-9",30.115690376569,"2020","202046BCEPR_momi_rep2_SM4862-9_91","Momil"
"202046BCEPR_momi","2","SM4863-15",22.1820754716981,"2020","202046BCEPR_momi_rep2_SM4863-15_112","Momil"
"202046BCEPR_momi","2","SM4863-33",25.3225029377203,"2020","202046BCEPR_momi_rep2_SM4863-33_152","Momil"
"202046BCEPR_momi","2","SM4867-1",25.4035269709543,"2020","202046BCEPR_momi_rep2_SM4867-1_110","Momil"
"202046BCEPR_momi","2","SM4871-12",23.1350662384584,"2020","202046BCEPR_momi_rep2_SM4871-12_120","Momil"
"202046BCEPR_momi","2","SM4871-25",23.1169829222011,"2020","202046BCEPR_momi_rep2_SM4871-25_84","Momil"
"202046BCEPR_momi","2","SM4876-1",26.5877049180328,"2020","202046BCEPR_momi_rep2_SM4876-1_101","Momil"
"202046BCEPR_momi","2","SM4876-2",29.5572289156626,"2020","202046BCEPR_momi_rep2_SM4876-2_118","Momil"
"202046BCEPR_momi","2","SM4877-1",24.0694130925507,"2020","202046BCEPR_momi_rep2_SM4877-1_83","Momil"
"202046BCEPR_momi","2","SM4877-14",23.2962686567164,"2020","202046BCEPR_momi_rep2_SM4877-14_124","Momil"
"202046BCEPR_momi","2","SM4891-13",31.5608545034642,"2020","202046BCEPR_momi_rep2_SM4891-13_107","Momil"
"202046BCEPR_momi","2","SM4921-5",25.4208994708994,"2020","202046BCEPR_momi_rep2_SM4921-5_140","Momil"
"202046BCEPR_momi","2","SM4922-1",24.8773833671399,"2020","202046BCEPR_momi_rep2_SM4922-1_135","Momil"
"202046BCEPR_momi","2","SM4922-2",24.1894957983193,"2020","202046BCEPR_momi_rep2_SM4922-2_148","Momil"
"202046BCEPR_momi","2","SM4922-4",27.8936241610738,"2020","202046BCEPR_momi_rep2_SM4922-4_123","Momil"
"202046BCEPR_momi","2","SM4922-6",24.0694130925507,"2020","202046BCEPR_momi_rep2_SM4922-6_153","Momil"
"202046BCEPR_momi","2","SM4922-8",28.0100877192982,"2020","202046BCEPR_momi_rep2_SM4922-8_128","Momil"
"202046BCEPR_momi","2","SM4936-14",27.8422630560928,"2020","202046BCEPR_momi_rep2_SM4936-14_102","Momil"
"202046BCEPR_momi","2","SM4936-15",28.7122350674374,"2020","202046BCEPR_momi_rep2_SM4936-15_106","Momil"
"202046BCEPR_momi","2","SM4939-25",28.7592511013216,"2020","202046BCEPR_momi_rep2_SM4939-25_116","Momil"
"202046BCEPR_momi","2","SM4939-27",28.2237597130902,"2020","202046BCEPR_momi_rep2_SM4939-27_119","Momil"
"202046BCEPR_momi","2","SM4939-39",23.93,"2020","202046BCEPR_momi_rep2_SM4939-39_130","Momil"
"202046BCEPR_momi","2","SM4952-4",27.2674672489083,"2020","202046BCEPR_momi_rep2_SM4952-4_93","Momil"
"202046BCEPR_momi","2","SM4952-5",32.6441946034342,"2020","202046BCEPR_momi_rep2_SM4952-5_99","Momil"
"202046BCEPR_momi","2","SM5008-19",21.7956470588235,"2020","202046BCEPR_momi_rep2_SM5008-19_134","Momil"
"202046BCEPR_momi","2","SM5008-8",26.1129279811098,"2020","202046BCEPR_momi_rep2_SM5008-8_81","Momil"
"202046BCEPR_momi","2","SMB2446-2",34.3709836065573,"2020","202046BCEPR_momi_rep2_Caiselli_104","Momil"
"202046BCEPR_momi","2","SMB2446-2",34.3709836065573,"2020","202046BCEPR_momi_rep2_Caiselli_132","Momil"
"202046BCEPR_momi","2","SMB2446-2",35.8597315436242,"2020","202046BCEPR_momi_rep2_Caiselli_104","Momil"
"202046BCEPR_momi","2","SMB2446-2",35.8597315436242,"2020","202046BCEPR_momi_rep2_Caiselli_132","Momil"
"202046BCEPR_momi","2","TAI8",34.8610918544194,"2020","202046BCEPR_momi_rep2_Tai8_86","Momil"
"202047BCEPR_pivi","1","CG1141-1",35.2,"2020","202047BCEPR_pivi_rep1_Costena_54","Pivijay"
"202047BCEPR_pivi","1","CM4919-1",34.4,"2020","202047BCEPR_pivi_rep1_Veronica_14","Pivijay"
"202047BCEPR_pivi","1","COL2215",35.1,"2020","202047BCEPR_pivi_rep1_Venezolana_29","Pivijay"
"202047BCEPR_pivi","1","GM10189-4",16.2,"2020","202047BCEPR_pivi_rep1_GM10189-4_24","Pivijay"
"202047BCEPR_pivi","1","GM10194-1",23.1,"2020","202047BCEPR_pivi_rep1_GM10194-1_15","Pivijay"
"202047BCEPR_pivi","1","GM10194-5",21.1,"2020","202047BCEPR_pivi_rep1_GM10194-5_76","Pivijay"
"202047BCEPR_pivi","1","GM10194-6",21.9,"2020","202047BCEPR_pivi_rep1_GM10194-6_48","Pivijay"
"202047BCEPR_pivi","1","GM10214-9",26.2,"2020","202047BCEPR_pivi_rep1_GM10214-9_62","Pivijay"
"202047BCEPR_pivi","1","GM10292-9",24.8,"2020","202047BCEPR_pivi_rep1_GM10292-9_28","Pivijay"
"202047BCEPR_pivi","1","GM10299-1",19.2,"2020","202047BCEPR_pivi_rep1_GM10299-1_12","Pivijay"
"202047BCEPR_pivi","1","GM10299-2",17.6,"2020","202047BCEPR_pivi_rep1_GM10299-2_21","Pivijay"
"202047BCEPR_pivi","1","GM10352-1",21.7,"2020","202047BCEPR_pivi_rep1_GM10352-1_74","Pivijay"
"202047BCEPR_pivi","1","GM10370-1",19.9,"2020","202047BCEPR_pivi_rep1_GM10370-1_65","Pivijay"
"202047BCEPR_pivi","1","GM10376-13",24.5,"2020","202047BCEPR_pivi_rep1_GM10376-13_49","Pivijay"
"202047BCEPR_pivi","1","GM10376-15",18,"2020","202047BCEPR_pivi_rep1_GM10376-15_32","Pivijay"
"202047BCEPR_pivi","1","GM10376-20",17.7,"2020","202047BCEPR_pivi_rep1_GM10376-20_37","Pivijay"
"202047BCEPR_pivi","1","GM10386-1",23.6,"2020","202047BCEPR_pivi_rep1_GM10386-1_18","Pivijay"
"202047BCEPR_pivi","1","GM10394-2",25.1,"2020","202047BCEPR_pivi_rep1_GM10394-2_17","Pivijay"
"202047BCEPR_pivi","1","GM10397-5",21.1,"2020","202047BCEPR_pivi_rep1_GM10397-5_6","Pivijay"
"202047BCEPR_pivi","1","SM3536-44",26,"2020","202047BCEPR_pivi_rep1_SM3536-44_13","Pivijay"
"202047BCEPR_pivi","1","SM4850-10",19.3,"2020","202047BCEPR_pivi_rep1_SM4850-10_10","Pivijay"
"202047BCEPR_pivi","1","SM4850-18",23.1,"2020","202047BCEPR_pivi_rep1_SM4850-18_47","Pivijay"
"202047BCEPR_pivi","1","SM4850-6",25.8,"2020","202047BCEPR_pivi_rep1_SM4850-6_46","Pivijay"
"202047BCEPR_pivi","1","SM4850-7",27.4,"2020","202047BCEPR_pivi_rep1_SM4850-7_38","Pivijay"
